A,abstract
2005,"In a case of an electric failure caused to a traveling vehicle and when any of forward gears is held at a step S5, a comparison is made between: 1) a supposedly-engaged friction element of friction elements which is supposed to be engaged at the any of the forward gears and 2) an actually-engaged friction element of the friction elements which is sensed to be actually engaged, the sensing being based on a switch signal from a first hydraulic pressure switch 11, a second hydraulic pressure switch 12, a third hydraulic pressure switch 13, a fourth hydraulic pressure switch 14 and a fifth hydraulic pressure switch 15. When the supposedly-engaged friction element is not in accordance with the actually-engaged friction element, an electric system is determined to be in failure. In the case of the electric failure, a routine moves to a step S6 and subsequent steps for sticking the gear of an automatic transmission to a given gear. As described above, a shift control system of the automatic transmission is thus provided that can eliminate a sleeping failure thereby securely preventing an interlock and that can secure a high shift controllability which is not, in a period of shift, restricted in terms of hydraulic pressure control range of each of the friction elements."
2005,"[00001] An object of the invention is to maintain high vehicle driving performance and system efficiency by preventing reductions in the traction characteristic and the maximum driving speed of a vehicle. [00002] The invention relates to an electrical system for an electric automotive vehicle for driving the vehicle by supplying an electric power of a direct-current power supply to an electric motor for driving wheels via a semiconductor power converter for driving the wheels such as an inverter and speed-variably driving this electric motor or an electrical system for an electric automotive vehicle using an engine and a direct-current power supply as driving sources. A booster chopper 200 is connected between a battery device 1 or 4 as the direct-current power supply and an inverter 2 or a semiconductor power converter 100, and is controlled so that a direct-current input voltage of the inverter 2 or the like becomes substantially constant."
2005,"In a lighting system for a vehicle comprising lamp deflection angle control means for changing and controlling a deflection angle in the irradiating direction of a lamp corresponding to the running situation of the vehicle, lamp deflection angle control means 2 and 4 include means 45 and 5 for setting the irradiating direction of a lamp 30 into a preset reference position when an ignition switch S2 is turned ON. When the electrical system of the vehicle is turned ON so that the illumination of the vehicle can be carried out, the irradiating direction of the lamp 30 is set into the reference position. Consequently, when the lamp is turned ON again, a car running in an opposite direction can be prevented from being dazzled by the illuminated light of the lamp."
2005,A modular electronic utility meter has a sensor portion that includes sensor devices and a memory device storing calibration and/or error information specific to the sensor devices. Such a sensor portion is designed for use with a corresponding measurement portion that extracts the calibration and/or error information from the memory in the sensor portion. The measurement module then employs the calibration and/or error information in its calculation of energy consumption information. The calibration information includes phase and magnitude error information for at least one of a current sensing device and/or a voltage-sensing device. That error information may include coefficients of a polynomial.
2005,"An overhead console assembly and headliner combination for a vehicle includes a headliner having an upper surface, a lower surface and an elongated channel formed therein. An overhead console mounting arrangement securable to the headliner including opposing first and second rails having a rail extension and a power connector arrangement in communication with a vehicle electrical system. One or more accessory modules are selectively positionable and removably attachable to the opposing first and second rails with an accessory module mounting arrangement. The accessory module including a module housing, a door pivotally mounted to the housing and a storage area defined within the housing configured to receive and store items. The accessory module includes at least one electrical connector disposed on an outer surface of the module housing which engages the power connector arrangement on one of the opposing first and second rails to supply power to the accessory module."
2005,"[00001] An accessory riding light for motorcycles may be mounted to a pre-existing fastener location on a motorcycle, or to any surface where a tapped hole may be formed on the motorcycle. In one embodiment, the light includes a light bulb couplable to the electrical system of a motorcycle, a housing for supporting the light bulb, and a bracket configured to mount the housing to a pre-existing fastener hole of the motorcycle. The light may be mounted at the sides of the motorcycle, below the headlight, to supplement illumination of the driving surface and to enhance visibility of the motorcycle."
2005,[00001] A clean room system has filter-fan units each having at least one fan motor and being connected to an electric network. At least one central control unit is provided. A connecting bus system for connecting the filter-fan units to one another and to the at least one central control unit is provided.
2005,"[00001] In a circuit block 110 to be an object of power-off, voltage detecting circuits 130 and 134 are disposed near power supply terminals 140 and 142, respectively, and voltage detecting circuits 132 and 136 are disposed at given positions far from the terminals 140 and 142, respectively, on power lines 141 and 143 of two electric-supply systems. The voltage detecting circuits are each made of MOS transistors only. At turning on the power from a power supply circuit 150 again, after all the voltage detecting circuits have detected arrival of power-supply voltages at a predetermined potential, a reset signal generating circuit 160 stops the input of a reset signal to the circuit block 110. Accordingly, since the reset state is stopped after the arrival of the power-supply voltages at the predetermined voltage, a semiconductor integrated circuit is initialized normally. This provides a semiconductor integrated circuit capable of generating a power-on reset signal appropriately."
2005,"[00001] A Brake Transmission Shift Interlock and Park Lock System having a shift lever, electromagnetic device, and blocking member operating with reverse logic. The system includes disabling means for disabling operation of the electromagnetic device when the shift lever is moved out of the PARK position and overriding means for manually withdrawing the blocking member from a position blocking the movement of the shift lever out of the PARK position. A time delay circuit decreases the speed of blocking member movement from the blocking position to the withdrawn position. A wire harness, including a park detection switch, electrically connects the BTSI to an automotive electrical system."
2005,"A ground fault detector for use in resistance grounded electrical systems. In one embodiment, the system includes a digital processor to monitor an electrical parameter of the resistance to determine and indicate whether a ground fault has occurred. Data regarding the ground fault occurrence can then be digitally stored transmitted, or processed, such as by an external computer. In another embodiment, the ground fault detector includes a filter to remove the harmonic components of the monitored electrical parameter, to avoid false alarms. In addition, in another embodiment, the ground fault detector can also determine whether a high harmonic condition is present in the monitored electrical system. The phase of the electrical system can be grounded by pressing a test switch, thereby causing a ground fault and allowing the harmonic components of the signal in the electrical system to be monitored."
2005,"A device and a method for the control of a generator, for example a claw-pole generator, with which the rectifier bridge connected to the generator can be temporarily short-circuited, as a result of which power is temporarily stored in the stator inductors, which results in higher phase voltages. Suitable selection of the control frequency for a transistor, which makes the short-circuiting of the diode bridge possible, allows an output voltage of the generator to be set to the desired voltage level which is clearly higher than the conventional vehicle electrical system voltage. The diode bridge itself can be replaced by controllable switching elements (transistors) and a voltage adjustment is implemented using suitable controls."
2005,"[00001] A method and an arrangement for ensuring the standstill of a vehicle, especially in combination with a control of the speed of the vehicle, are suggested, wherein a braking force is built up to realize a parking brake when standstill of the vehicle is detected and/or a transmission is switched into the park position. The brake force or the transmission position is also maintained when the supply voltage for the electrical systems of the vehicle is switched off."
2005,"A method and circuitry for ensuring proper connections of a multi-wired cable bridging two electrical components in a programmable logic controller (PLC) system. The method involves: generating a pre-specified voltage level when the cable is properly connected, testing for the existence of this pre-specified voltage level, and generating an error signal if the pre-specified voltage level is not detected. The error signal generated by a component causes the component to electronically switch off its data connection via the multi-wired cable with the other component, and may cause the component to reset itself."
2005,"A handheld dual voltage circuit tester, method and electronic circuit that quickly allows a technician to determine whether an automotive electrical system runs on a 12-14 volt circuit or 36-42 volt circuit. The tester may be used for automobiles having a single voltage electrical system, or automobiles with distinct electrical systems operating on one of a 12-14 volts circuit or a 36-42 volt circuit. The tester includes a screwdriver-type elongated handle and probe tip. The tester also includes electronic circuitry disposed within its handle, heat shrink tubing, a conductive spring assembly, a strain relief, a retractable coil cord, a ground clip and insulation that encloses the ground clip. The tester also includes electronic circuitry that emits light of a first color when a 12-14 volt circuit is sensed, and light of a second color when a 36-42 volt circuit is sensed."
2005,"A brake system and a brake device for use with automobiles is provided in which braking energy stored in an auxiliary pressure source can be effectively used for braking, even if an electrical system fails. The vehicle brake system includes a proportional pressure control valve for generating braking liquid pressure by adjusting the braking energy stored in the auxiliary pressure source. A passage transmits the liquid pressure generated by a brake pedal stroke, a switching valve opens the passage in the powered condition and closes the passage in the off-powered condition, and an auxiliary control portion activates the proportional pressure control valve. Even in the off-powered condition, the high pressure accumulated in the auxiliary pressure source can be used to adjust the required braking liquid pressure at the proportional pressure control valve."
2005,"A method and apparatus for obtaining power computation parameters is presented. Accurate computation of power requires multiplying voltage and current at the same instant of time and integrating the results over time. The present invention provides a method of using a single Analog to Digital Converter to convert both voltage and current for all the phases of any electrical system and then digitally compensating for the phase error caused by the non-simultaneous sampling of the current and voltage signals. The compensating filter could be implemented as a simple interpolator, an all-pass filter, or a combination of both. A single multiplexer is used to select which signal is processed by the Analog to Digital Converter. By scheduling and converting the voltage and analog signals one at a time, potential for crosstalk is significantly reduced, power requirement is reduced, and die size requirement is reduced."
2005,"Methods, systems and circuits for analyzing the performance of a vehicle having an electrical system are provided which determine a shift point while the vehicle is being driven. The shift point is determined using acceleration data and RPM data generated from the electrical system."
2005,"In regenerative braking mode, an inverter converts, according to PWMC signal from a control unit, an AC voltage generated by a motor into a DC voltage to supply the converted DC voltage to an up-converter which down-converts the DC voltage to charge a DC power supply. The control unit receives voltage V2 from a voltage sensor to stop the up-converter if voltage V2 is higher than a predetermined value. The control unit further receives voltage Vf from a voltage sensor that is applied to a DC/DC converter and stops the up-converter if voltage Vf is higher than a predetermined value. Moreover, the control unit receives voltage V1 of the DC power supply from a voltage sensor to stop the up-converter if voltage V1 does not match voltage V2."
2005,"[00001] A system for publicly displaying messages includes elements carried by an automotive vehicle. In some embodiments the vehicle carries a publicly visible electronic display; a sensor for sensing the brightness of light in the vicinity of the display; and illumination varying circuitry for varying the brightness of light generated by the display in response to brightness detected by the sensor. In some embodiments the vehicles carries a publicly visible display formed by ganging together a plurality of displays, each having at least 640¡¿480 pixels; and video drive circuitry for causing images to be shown on the ganged display with different portions of individual images being shown on each of the individual displays. In some embodiments the vehicle has an automotive electrical system and carries a publicly visible high-bright display, capable of providing over 1000 NITS illumination and having 640 by 480 or greater pixel resolution; and video drive circuitry causing images to be shown on the display. In some embodiments the vehicle carries a publicly visible electronic display and a computer. The computer has video drive circuitry for causing images to be shown on the display, a memory device capable of storing representations of animated display images represented in vector-based form; and programming for enabling the computer to generate animated images from the vector-based animation representations. In some embodiments the vehicle receives commands and/or information controlling what it is to display via a wireless transceiver."
2005,[00001] A variable speed wind turbine having a passive grid side rectifier using scalar power control and dependent pitch control is disclosed. The variable speed turbine may include an electrical generator to provide power for a power grid and a power conversion system coupled to the electrical generator. The power conversion system may include at least one passive grid side rectifier. The power conversion system may provide power to the electrical generator using the passive grid side rectifier. The variable speed wind turbine may also use scalar power control to provide more precise control of electrical quantities on the power grid. The variable speed wind turbine may further use dependent pitch control to improve responsiveness of the wind turbine.
2005,"A payment service enables a credit account or a debit account of a customer to be automatically billed for utility usage based on a reading that is automatically taken by an electronic utility meter. A method for processing information relating to usage of a utility includes receiving a utility reading that is a measure of the usage of the utility by a customer. The utility reading is received from a customer site across a first transmission medium. The method next determines an amount using the utility reading and transmitting the amount to a utility provider that is arranged to cause the amount to be paid. The amount is transmitted to the second remote location across a second transmission medium. The first transmission medium and the second transmission medium are each either a network communications line, a fiberoptic line, or a telephone line. The smart utility meter includes an electronic meter reader, a processor unit, a memory, a configuration interface, a network interface, and a power supply."
2005,"A method and a device are for overvoltage protection in dual-voltage vehicle electrical systems that have a different level of voltage. A switching element is positioned in at least one branch of the vehicle electrical system on the higher voltage level, and a voltmeter unit is located in the vehicle electrical system on the lower voltage level. The switching element is controlled by the voltmeter."
2005,"Device for vehicles that includes an electrical cable mat (1), an ignition lock (11, 16), and an antenna (9). The antenna (9) is arranged adjacent to the ignition lock which interacts with a transmit/receive device. The antenna is further arranged to communicate with a key (25) dedicated to the ignition lock (11, 16). The antenna (9) is directly electrically integrated into the cable mat (1) thereby enabling the ignition lock (11, 16) and the antenna (9) to be assembled into one unit by means of coupling means (20-22). An electrical cable bunch for a motor vehicle is also provided intended to interact with an electronic antitheft-system including an antenna for receiving signals from an ignition key dedicated to the vehicle and an electronic unit which processes the signals from the antenna with the antenna being integrated contactlessly in the cable bunch."
2005,"Systems, devices and methods for lighting include a lighting fixture having a first electrical system including a first set of electrical components operable by a first power source located remotely from the lighting fixture. A first light-emitting device is mountable to the housing and energizable through the first electrical system during periods of predetermined levels of light. A second electrical system including a second set of electrical components is operable by a second power source located locally with respect to the lighting fixture. A second light-emitting device is mountable to the housing and automatically energized through the second electrical system during predetermined levels of power from the alternating current power source. And, the first set of electrical components are distinct from and independent of the second set of electrical components. Methods of lighting and reducing energy costs through incorporating the lighting device are also disclosed."
2005,"Method and system for transmitting/receiving or communicating data and information on electric power line between two electronic controlled devices, namely, and electric user (HA), in particular a household appliance, having a first electronic control system and at least a first electric load, and a monitoring or control device (SA), having a second electronic control system, the device (SA) being located on the line between an electric power outlet and the first electric load. The transmission/reception or communication of data and information on the line is obtained by means of electric power modulation between the user (HA) and the device (SA), and/or vice-versa."
2005,"An optical position transducer is provided for each of the black/white keys incorporated in a composite keyboard musical instrument; the optical position transducer includes a photo-coupler radiating a light beam, an optical filter moved across the light beam, a recess formed in the black/white key at a proper position where the optical filter is aligned with a target trajectory crossing the light beam and an elastic coupler pressed to an inner surface defining the recess and secured to the optical filter so that a worker assembles the optical filter with the key by inserting the elastic coupler into the recess."
2005,"An auxiliary power port such as is found in an automotive vehicle passenger compartment has a receptacle connected with the vehicle electrical system and a sleeve rotatably mounted in the receptacle to receive a standard adapter plug of the type intended for use with automotive power ports. The sleeve is insulatively spaced from the inner surface of the receptacle, and includes at least one and preferably multiple PTC elements conductively sandwiched between the sleeve and the receptacle. The PTC elements are rotatable into and out of a non-conductive window in the receptacle to selectively adjust the overcurrent protection level provided by the power port, and to disconnect the PTC elements from current to allow them to reset after being tripped by overcurrent."
