A,abstract
2005,"In a case of an electric failure caused to a traveling vehicle and when any of forward gears is held at a step S5, a comparison is made between: 1) a supposedly-engaged friction element of friction elements which is supposed to be engaged at the any of the forward gears and 2) an actually-engaged friction element of the friction elements which is sensed to be actually engaged, the sensing being based on a switch signal from a first hydraulic pressure switch 11, a second hydraulic pressure switch 12, a third hydraulic pressure switch 13, a fourth hydraulic pressure switch 14 and a fifth hydraulic pressure switch 15. When the supposedly-engaged friction element is not in accordance with the actually-engaged friction element, an electric system is determined to be in failure. In the case of the electric failure, a routine moves to a step S6 and subsequent steps for sticking the gear of an automatic transmission to a given gear. As described above, a shift control system of the automatic transmission is thus provided that can eliminate a sleeping failure thereby securely preventing an interlock and that can secure a high shift controllability which is not, in a period of shift, restricted in terms of hydraulic pressure control range of each of the friction elements."
2005,"Door check device for a vehicle door, movable from a closed position in a door frame to a plurality of different open positions and held in the open positions, includes a strip connected to the door or door frame and a braking mechanism connected to the other of the door or door frame to provide relative movement between the strip and braking mechanism when the door is moved relative to the door frame. The braking mechanism engages with the strip at several locations and prevents movement of the strip when the braking mechanism engages therewith. The braking mechanism is preferably biased against the strip. The vehicle also includes an electrical system, e.g., a motor or solenoid, coupled to the braking mechanism to disengage it from the strip to permit relative movement between the strip and braking mechanism and thus movement of the door relative to the door frame."
2005,"Disclosed is an apparatus for counting the rotation frequency of a numeral wheel of a meter to be used for a remote metering system. A light reflection tape is coated on one of low placed numeral wheels. A light sensor unit has an opaque case formed with first and second holes in which an infrared ray emitter and an infrared ray sensor are located, respectively. The light sensor unit is fixedly mounted on the ceiling of a rectangular shaped housing which is detachably coupled with a meter to cover the front of the meter. A portion of the housing over numeral wheels and a front plate of the meter is transparent. The transparent portion of the housing has an infrared ray rejection function to prevent infrared rays from entering into the housing. In place of employing such housing, a light shield may be used to shield a space between the light sensor unit and the light reflection tape coated numeral wheel from outer light. A microprocessor counts the rotation frequency of the light reflection tape coated numeral wheel by counting the number of output pulses from the infrared ray sensor to measure an amount of a supply, for example, gas used, A power supply portion using batteries supplies the light sensor unit and the microprocessor with necessary power. Particularly, for the minimum consumption of the battery power, an input signal for the infrared ray emitter is made in a pulse form signal of which duty ratio is under 1/100."
2005,"Device for vehicles that includes an electrical cable mat (1), an ignition lock (11, 16), and an antenna (9). The antenna (9) is arranged adjacent to the ignition lock which interacts with a transmit/receive device. The antenna is further arranged to communicate with a key (25) dedicated to the ignition lock (11, 16). The antenna (9) is directly electrically integrated into the cable mat (1) thereby enabling the ignition lock (11, 16) and the antenna (9) to be assembled into one unit by means of coupling means (20-22). An electrical cable bunch for a motor vehicle is also provided intended to interact with an electronic antitheft-system including an antenna for receiving signals from an ignition key dedicated to the vehicle and an electronic unit which processes the signals from the antenna with the antenna being integrated contactlessly in the cable bunch."
2005,"An overhead console assembly and headliner combination for a vehicle includes a headliner having an upper surface, a lower surface and an elongated channel formed therein. An overhead console mounting arrangement securable to the headliner including opposing first and second rails having a rail extension and a power connector arrangement in communication with a vehicle electrical system. One or more accessory modules are selectively positionable and removably attachable to the opposing first and second rails with an accessory module mounting arrangement. The accessory module including a module housing, a door pivotally mounted to the housing and a storage area defined within the housing configured to receive and store items. The accessory module includes at least one electrical connector disposed on an outer surface of the module housing which engages the power connector arrangement on one of the opposing first and second rails to supply power to the accessory module."
2005,"An optical position transducer is provided for each of the black/white keys incorporated in a composite keyboard musical instrument; the optical position transducer includes a photo-coupler radiating a light beam, an optical filter moved across the light beam, a recess formed in the black/white key at a proper position where the optical filter is aligned with a target trajectory crossing the light beam and an elastic coupler pressed to an inner surface defining the recess and secured to the optical filter so that a worker assembles the optical filter with the key by inserting the elastic coupler into the recess."
2005,"An electrical system for a vehicle such as a truck wherein a power source is split or divided into a plurality of branch power lines to transmit power and data to a variety of systems and subsystems throughout the vehicle, each line having a fuse and a filter so that the data is isolated on the individual circuits while power is delivered to such circuits. In one embodiment, the system includes a J560 connector with a data filter, data control circuitry, and one or more power line transmitters and receivers being incorporated into the J560."
2005,"An electrical resistance determination method. Input to the method includes a description of at least one electrical network within a substrate. The description includes specification of a plurality of first ports on a first side of the substrate, and a plurality of second ports on a second side of the substrate, for each electrical network. All of the first ports are electrically isolated from one another. All of the second ports are electrically connected to a common voltage. A computer readable program code, which is executed by a processor of a computer system computes for a first electrical network of the at least one electrical network an electrical resistance between each first port and a port of the second ports. The computer code may also display a perspective plot of the computed electrical resistances as a bar oriented about normal to each first port."
2005,"An auxiliary power port such as is found in an automotive vehicle passenger compartment has a receptacle connected with the vehicle electrical system and a sleeve rotatably mounted in the receptacle to receive a standard adapter plug of the type intended for use with automotive power ports. The sleeve is insulatively spaced from the inner surface of the receptacle, and includes at least one and preferably multiple PTC elements conductively sandwiched between the sleeve and the receptacle. The PTC elements are rotatable into and out of a non-conductive window in the receptacle to selectively adjust the overcurrent protection level provided by the power port, and to disconnect the PTC elements from current to allow them to reset after being tripped by overcurrent."
2005,"An apparatus for electrical protection of an electrical system includes a protection circuit for detecting when silicon controlled rectifier (SCR) or other control elements in an engine driven generator of a welding-type power source have failed. In such an apparatus, a shorted rectifying control element detection device has an input stage connected to an engine driven generator that supplies power for a welding-type process and a filtering stage to bandpass current signals acquired by the input stage from the engine driven generator. The apparatus further has an output stage connected to the filtering stage that at least indicates a fault condition if fundamental frequency components present in the current signals exceed a threshold."
2005,A wind driven cleaning ring apparatus for removing dirt on electrical insulators used in electric systems. The cleaning ring apparatus includes spaced apart bowl members supported on a cylindrical ring member by being sleeved over the ring member or formed integral therewith. The bowl members may be hemispherical or conical in shape and may be held spaced apart on the ring member by spherical or cylindrical beads. The bowl members may include a peripheral scraper edge. Spaced apart circular brushes and/or scraper members may be mounted on the ring member between respective ones of the bowl members.
2005,"A system and method of panelized construction for use in construction of a building module, such as a residential housing addition. A plurality of pre-fabricated panels, such as wall panels, roof panels, floor panels, and ceiling panels may be provided to decrease on-site building time. The panels may comprise one or more covering layers pre-installed on a frame. The panels may also comprise pre-installed insulation or other core materials. The panels may further comprise a pre-installed portion of a house system, such as an electrical system. Additionally, the panels may comprise pre-installed windows, doors, or skylights. The panels may be designed to meet the residential building code requirements of one or more jurisdictions to decrease permitting time and inspection delays. The panels and other materials may be included in a building kit for a building module to be constructed by contractors or do-it-yourselfers."
2005,"A system and method of creating a pulse train signal of a pulse width modulator whose fundamental frequency is time-varying is disclosed. The electrical system includes a pulse width modulator which provides a pulse train signal. The system also includes a power source connected to the pulse width generator. The system further includes a binary counter having an input and a plurality of outputs, wherein the pulse train signal generated by the pulse width modulator is operatively coupled to the input of the binary counter. A plurality of resistors are operatively coupled to the plurality of outputs of the binary counter and operatively coupled to a node. A timing resistor is operatively coupled between a first voltage potential and the node, while a timing capacitor is operatively coupled between the node and a second voltage potential. The node is operatively coupled to an input of the pulse width modulator."
2005,"A system and method for routing power between circuit blocks in an integrated circuit, such as macros and standard cells. A macro is wrapped in a relatively narrow power interface ring and placed in the integrated circuit such that the lower metal layers of the power interface ring are aligned and in direct contact with the power rails of a standard cell block. A power grid is formed above the macro and the upper metal layers of the power interface ring are coupled to the power grid. The upper power grid is tied either to an outer power bus or directly to power pins in the surrounding I/O ring. Data signals may be routed in the I/O ring space."
2005,"A rearview mirror assembly is disclosed including a housing adapted to be mounted to the vehicle, a mirror disposed in the housing, at least one electrically powered device disposed in the housing, and a power supply for receiving power from a vehicle power source having a voltage in excess of about 24 V and for supplying power at a voltage of about 5 V or less to the electrically powered device. The electrically powered device and the power supply exhibit an electromagnetic interference level of less than about 41 dB¥ìV/m for emissions in the frequency range from about 0.4 MHz to about 20 MHz. The mirror is preferably an electrochromic mirror, and the electrically powered device may be a control circuit for the electrochromic mirror."
2005,"A power converter system advantageously employs a modular, bi-directionally symmetrical power converter assembly in a readily customizable configuration to interconnect a direct current power source to a three-phase alternating power grid. Connections external to the power converter assembly are selected to optimize the power converter system for a specific application, such as interconnecting a photovoltaic array to the three-phase electrical power grid. The electrical interconnections of various elements including isolation transformers, voltage sensors, and control switches are optimized to improve efficiency and reliability."
2005,"A payment service enables a credit account or a debit account of a customer to be automatically billed for utility usage based on a reading that is automatically taken by an electronic utility meter. A method for processing information relating to usage of a utility includes receiving a utility reading that is a measure of the usage of the utility by a customer. The utility reading is received from a customer site across a first transmission medium. The method next determines an amount using the utility reading and transmitting the amount to a utility provider that is arranged to cause the amount to be paid. The amount is transmitted to the second remote location across a second transmission medium. The first transmission medium and the second transmission medium are each either a network communications line, a fiberoptic line, or a telephone line. The smart utility meter includes an electronic meter reader, a processor unit, a memory, a configuration interface, a network interface, and a power supply."
2005,A modular electronic utility meter has a sensor portion that includes sensor devices and a memory device storing calibration and/or error information specific to the sensor devices. Such a sensor portion is designed for use with a corresponding measurement portion that extracts the calibration and/or error information from the memory in the sensor portion. The measurement module then employs the calibration and/or error information in its calculation of energy consumption information. The calibration information includes phase and magnitude error information for at least one of a current sensing device and/or a voltage-sensing device. That error information may include coefficients of a polynomial.
2005,"A method of fabricating an on-chip decoupling capacitor which helps prevent L di/dt voltage droop on the power grid for high surge current conditions is disclosed. Inclusion of the decoupling capacitor on die directly between the power grid greatly reduces the inductance L, and provides decoupling to reduce the highest possible frequency noise. This invention specifically describes the process flow in which the decoupling capacitor is located between the top layer metallization and the standard bump contacts which have either multiple openings or bar geometries to provide both power grid and top decoupling capacitor electrode contacts."
2005,"A method of calibrating a vehicle electrical system having a data bus includes transmitting calibration data to a calibration data device, such as a memory card, associated with an electronic device, such as a radio, simultaneous to other vehicle assembly steps; and transferring at least a portion of the calibration data from the electronic device to electronic modules coupled to the data bus upon a triggering event, such as application of electric power to the vehicle electrical system. The electronic device for transferring the calibration data includes a processor capable of being coupled to the data bus and having software capable of performing calibration procedures on the electronic modules, an interface coupled to the processor and the calibration data device and capable of receiving data from the calibration data device, and hardware and/or software for enabling the processor to transfer a portion of the data from the calibration data device through the data bus to enable the software to perform calibration procedures on the electronic modules."
2005,"A method and circuitry for ensuring proper connections of a multi-wired cable bridging two electrical components in a programmable logic controller (PLC) system. The method involves: generating a pre-specified voltage level when the cable is properly connected, testing for the existence of this pre-specified voltage level, and generating an error signal if the pre-specified voltage level is not detected. The error signal generated by a component causes the component to electronically switch off its data connection via the multi-wired cable with the other component, and may cause the component to reset itself."
2005,"A method and apparatus for wiring installations that is comprised of designating locations for outlet boxes 12 and wiring to an incorporated terminal block that has connection means for installing either receptacles or switches 36 at a later time by anyone without the need of electrical expertise. The receptacles 12 and switches 36 have corresponding mating connection means 16, 18 related to the previously wired outlet box termination blocks. The simplified wiring method allows for the replacement of switches 36 and receptacles 12 with any other style of switch or receptacle having the mating connection members 16, 18."
2005,"A method and apparatus for obtaining power computation parameters is presented. Accurate computation of power requires multiplying voltage and current at the same instant of time and integrating the results over time. The present invention provides a method of using a single Analog to Digital Converter to convert both voltage and current for all the phases of any electrical system and then digitally compensating for the phase error caused by the non-simultaneous sampling of the current and voltage signals. The compensating filter could be implemented as a simple interpolator, an all-pass filter, or a combination of both. A single multiplexer is used to select which signal is processed by the Analog to Digital Converter. By scheduling and converting the voltage and analog signals one at a time, potential for crosstalk is significantly reduced, power requirement is reduced, and die size requirement is reduced."
2005,"A method and a device are for overvoltage protection in dual-voltage vehicle electrical systems that have a different level of voltage. A switching element is positioned in at least one branch of the vehicle electrical system on the higher voltage level, and a voltmeter unit is located in the vehicle electrical system on the lower voltage level. The switching element is controlled by the voltmeter."
2005,"A hybrid use of a phase-locked-loop controller and a microprocessor-based controller to synchronize the phase angles of a three-phase AC power source, such as a static power converter, with those of a three-phase power grid. The phase-angle synchronization may enable the AC power source to be safely connected to the power grid to provide additional power capacity."
2005,"A handheld dual voltage circuit tester, method and electronic circuit that quickly allows a technician to determine whether an automotive electrical system runs on a 12-14 volt circuit or 36-42 volt circuit. The tester may be used for automobiles having a single voltage electrical system, or automobiles with distinct electrical systems operating on one of a 12-14 volts circuit or a 36-42 volt circuit. The tester includes a screwdriver-type elongated handle and probe tip. The tester also includes electronic circuitry disposed within its handle, heat shrink tubing, a conductive spring assembly, a strain relief, a retractable coil cord, a ground clip and insulation that encloses the ground clip. The tester also includes electronic circuitry that emits light of a first color when a 12-14 volt circuit is sensed, and light of a second color when a 36-42 volt circuit is sensed."
2005,"A ground fault detector for use in resistance grounded electrical systems. In one embodiment, the system includes a digital processor to monitor an electrical parameter of the resistance to determine and indicate whether a ground fault has occurred. Data regarding the ground fault occurrence can then be digitally stored transmitted, or processed, such as by an external computer. In another embodiment, the ground fault detector includes a filter to remove the harmonic components of the monitored electrical parameter, to avoid false alarms. In addition, in another embodiment, the ground fault detector can also determine whether a high harmonic condition is present in the monitored electrical system. The phase of the electrical system can be grounded by pressing a test switch, thereby causing a ground fault and allowing the harmonic components of the signal in the electrical system to be monitored."
2005,"A foam marking attachment to a lawn and garden tractor or tractor mounted agricultural implement spray apparatus attaches to a low voltage DC power supply of the tractor, applying a left or right side droplet of liquid marking foam to the outer edge of a traveled path, marking the traveled edge of application of a liquid spray from the spray apparatus, preventing over application to an area to be treated with the liquid spray and preventing non-application of the liquid spray the area to be treated with the liquid spray. The attachment may be used when applying liquid fertilizer, pesticide or herbicide to a golf course, yard, field, garden plot or other landscape area, and is used in place of colored spray or dyes which discolor the treated area and may be transferred to person, other objects or clothing. The attachment is best suited for golf courses and yards where people, clothing and pets often become discolored for an extended period after application of currently used dyes and colored sprays, which are difficult to remove from skin, hair and clothing."
2005,"A fingerprint enrollment and verification module is connected to the electrical circuit of a vehicle to prevent operation of the vehicle by unauthorized users. The module has a sensor that creates a template of a fingerprint when a finger is placed on the module. The module has a flash memory to store enrolled templates and a verification step. After a fingerprint has been enrolled in the module, any operation of that vehicle is possible only after the user's fingerprint is verified to match the enrolled template."
2005,"A device for providing a source of illumination for recessed cup holders on the console of an automotive vehicle, boat and the like. The illumination device includes a clear acrylic disk that is adapted to be nested on the bottom wall of a conventional, standard size cup holder. The acrylic disk has a hollow portion that receives an LED lamp. The lamp is conventionally wired to the vehicle electric system. The device provides a subtle, aesthetic illumination ring of around a receptacle placed in the recessed holder, thus allowing both driver and passenger to safely locate the beverage receptacle at night."
2005,"A device and a method for the control of a generator, for example a claw-pole generator, with which the rectifier bridge connected to the generator can be temporarily short-circuited, as a result of which power is temporarily stored in the stator inductors, which results in higher phase voltages. Suitable selection of the control frequency for a transistor, which makes the short-circuiting of the diode bridge possible, allows an output voltage of the generator to be set to the desired voltage level which is clearly higher than the conventional vehicle electrical system voltage. The diode bridge itself can be replaced by controllable switching elements (transistors) and a voltage adjustment is implemented using suitable controls."
2005,"A brake system and a brake device for use with automobiles is provided in which braking energy stored in an auxiliary pressure source can be effectively used for braking, even if an electrical system fails. The vehicle brake system includes a proportional pressure control valve for generating braking liquid pressure by adjusting the braking energy stored in the auxiliary pressure source. A passage transmits the liquid pressure generated by a brake pedal stroke, a switching valve opens the passage in the powered condition and closes the passage in the off-powered condition, and an auxiliary control portion activates the proportional pressure control valve. Even in the off-powered condition, the high pressure accumulated in the auxiliary pressure source can be used to adjust the required braking liquid pressure at the proportional pressure control valve."
2005,A battery charger for a charging marine batteries in a boat with an automobile while the boat is being towed behind the automobile. The battery charger connects the automobile's charging system to the boat's batteries. The charger causes the boat's batteries to be cyclically charged and monitored to prevent the automobile electrical system from overcharging the boat's batteries.
2005,"[00001] The object of the invention is a device, intended for a multifunctional, hand-held tool machine, for example, an electric combination hammer, for the ON/OFF switching or changeover of individual system functions when changing the processing mode, for example, from ¡°hammer drilling¡± to ¡°chiseling¡±. Pursuant to the invention, the changeover device, which is to be actuated by the user, is coupled with a mechanical driving mechanism, by which a bistable switch, comprising two mutually oppositely movable elements, is actuated. In a combination hammer, the invention guarantees that, when the chiseling operation is selected, certain functions of the system, such as a monitoring of the reaction moment, are interrupted or changed over."
2005,"[00001] The invention relates to a method for detecting accidental arcs (arc tracking) on a cable (1), especially on a cable of an aircraft electrical system. According to said method, an alternating current signal (I(t)) that has been detected is sampled time-discretely and a trigonometric function (I(k)) imitating the alternating current characteristic is determined by interpolation of a number of sampling values (y(k)). The current alternating frequency (¥ø) is then derived from this trigonometric function. The result of a comparison of the current alternating current frequency (¥ø) and a set or reference frequency (¥ø¡Ç) is used to determine the presence of an accidental arc (ISA,IGA) and a warning signal (Sarc) is optionally generated. A device which functions according to this method is advantageously integrated into a circuit-breaker (7) for the aircraft electrical system, so that the latter is equipped to detect and deactivate accidental arcs that occur on the electrical system cable (1)."
2005,"[00001] In the process of drilling a concrete in a building, many times contact and damage can accidentally be made with existing electrical conduit and the wires inside, or plumbing pipes. This damage can be avoided with a device which can indicate a grounded metal, such as a conduit, plumbing pipes, supporting frames or metal beam, all of which may be grounded to the existing electrical system. A safety protection circuit is incorporated into a power tool and includes at least one LED indicator connected to a low voltage power supply and to the body of the power tool to be illuminated when contact with grounded metal occurs."
2005,"[00001] In a circuit block 110 to be an object of power-off, voltage detecting circuits 130 and 134 are disposed near power supply terminals 140 and 142, respectively, and voltage detecting circuits 132 and 136 are disposed at given positions far from the terminals 140 and 142, respectively, on power lines 141 and 143 of two electric-supply systems. The voltage detecting circuits are each made of MOS transistors only. At turning on the power from a power supply circuit 150 again, after all the voltage detecting circuits have detected arrival of power-supply voltages at a predetermined potential, a reset signal generating circuit 160 stops the input of a reset signal to the circuit block 110. Accordingly, since the reset state is stopped after the arrival of the power-supply voltages at the predetermined voltage, a semiconductor integrated circuit is initialized normally. This provides a semiconductor integrated circuit capable of generating a power-on reset signal appropriately."
2005,"[00001] An object of the invention is to maintain high vehicle driving performance and system efficiency by preventing reductions in the traction characteristic and the maximum driving speed of a vehicle. [00002] The invention relates to an electrical system for an electric automotive vehicle for driving the vehicle by supplying an electric power of a direct-current power supply to an electric motor for driving wheels via a semiconductor power converter for driving the wheels such as an inverter and speed-variably driving this electric motor or an electrical system for an electric automotive vehicle using an engine and a direct-current power supply as driving sources. A booster chopper 200 is connected between a battery device 1 or 4 as the direct-current power supply and an inverter 2 or a semiconductor power converter 100, and is controlled so that a direct-current input voltage of the inverter 2 or the like becomes substantially constant."
2005,"[00001] An interior rearview mirror assembly for vehicles incorporates a reflective mirror element for viewing by a user of the mirror assembly, a lip formed from moldable polymeric resin selected to expand sufficiently when heated to allow snap in insertion of the reflective mirror element while the lip is warm and flexable, a carrier located to the rear of the reflective element such that the carrier is closer to a windshield of the vehicle than the mirror element when the mirror element is mounted in the vehicle, at least one electrical accessory, and an electrical connector adapted to receive a connector from the vehicle electrical system with the electrical accessory connected to the electrical connector. Preferably, the electrical accessory is supported by the carrier and is selected from a variety of electrical devices, lamps, lights, sensors and the like."
2005,"[00001] An arc fault interrupter tester creates a simulated arc fault current through a full wave bridge rectifier, a load resistor and a switch connected in series. These components are rated at currents and wattage well below the current of the simulated arc fault. Thermal management in the form of a temperature sensor and control pulse timing and duration prevent damage to the low-rated components."
2005,"[00001] An apparatus used in a motor vehicle that provides load prioritization, load shedding, start sequencing and support of ultra or super capacitors when coupled to the motor vehicle's electrical power source and distribution network. The apparatus includes circuit Breakers, Solid State Relays, Controller Area Network (CAN) physical, transport and logical interface which enables the apparatus to connect or interface with power sources and to the vehicle's multiplex bus. The apparatus also includes decision, threshold detection and operational awareness logical software functions that enable it to prioritize power between the vehicles electrical components and interrogative/processing software functions that enable the apparatus to diagnosis abnormalities and communication status information to the vehicle operator. Lastly, the apparatus includes DC converters, temperature compensation circuitry, solid state relays, logic drivers and software functions that allow load shedding and temperature compensation to maintain efficient operation of the power source."
2005,"[00001] An accessory riding light for motorcycles may be mounted to a pre-existing fastener location on a motorcycle, or to any surface where a tapped hole may be formed on the motorcycle. In one embodiment, the light includes a light bulb couplable to the electrical system of a motorcycle, a housing for supporting the light bulb, and a bracket configured to mount the housing to a pre-existing fastener hole of the motorcycle. The light may be mounted at the sides of the motorcycle, below the headlight, to supplement illumination of the driving surface and to enhance visibility of the motorcycle."
2005,[00001] A variable speed wind turbine having a passive grid side rectifier using scalar power control and dependent pitch control is disclosed. The variable speed turbine may include an electrical generator to provide power for a power grid and a power conversion system coupled to the electrical generator. The power conversion system may include at least one passive grid side rectifier. The power conversion system may provide power to the electrical generator using the passive grid side rectifier. The variable speed wind turbine may also use scalar power control to provide more precise control of electrical quantities on the power grid. The variable speed wind turbine may further use dependent pitch control to improve responsiveness of the wind turbine.
2005,"[00001] A tidal irrigation and electrical system used to harness the power of the ocean tide to generate electricity, create sustainable aquaculture, act as a CO2 sink, and generate hydrocarbons. An artificial atoll is created on the continental shelf to define a lagoon completely isolated from the surrounding ocean. As the tides rise and fall, the natural tidal action draws nutrient-rich, cold seawater into the lagoon to stimulate the growth of biolife. As the ocean tide falls, the natural tidal action draws the lagoon water out of the lagoon and through a biofilter to remove the biolife prior to discharge of the water back to the ocean."
2005,"[00001] A tachometer used to measure a speed of an engine. The tachometer includes a pickup, a counter circuit, a conversion circuit, an automatic switching device, an indicator and a meter display. The inductive pickup may be disposed around a spark plug wire of the engine to generate a pulse signal in response to a current flowing through the spark plug wire. The pulse signals are then counted by the counter circuit and input to the conversion circuit therefrom. The conversion circuit typically includes a plurality of lookup tables, each having mapped information correlating the pulse signals to the engine speed for a particular number of engine cylinders. The automatic switching device is operative to call up alternate lookup tables, e.g. each time when the electrical system of the engine is turned on. The display may be display the number of engine cylinders called up by the automatic switching device and measured engine speed."
2005,"[00001] A system for publicly displaying messages includes elements carried by an automotive vehicle. In some embodiments the vehicle carries a publicly visible electronic display; a sensor for sensing the brightness of light in the vicinity of the display; and illumination varying circuitry for varying the brightness of light generated by the display in response to brightness detected by the sensor. In some embodiments the vehicles carries a publicly visible display formed by ganging together a plurality of displays, each having at least 640¡¿480 pixels; and video drive circuitry for causing images to be shown on the ganged display with different portions of individual images being shown on each of the individual displays. In some embodiments the vehicle has an automotive electrical system and carries a publicly visible high-bright display, capable of providing over 1000 NITS illumination and having 640 by 480 or greater pixel resolution; and video drive circuitry causing images to be shown on the display. In some embodiments the vehicle carries a publicly visible electronic display and a computer. The computer has video drive circuitry for causing images to be shown on the display, a memory device capable of storing representations of animated display images represented in vector-based form; and programming for enabling the computer to generate animated images from the vector-based animation representations. In some embodiments the vehicle receives commands and/or information controlling what it is to display via a wireless transceiver."
