"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"14",0.0757575757575758,0.0606060606060606,0.0833333333333333,0.106060606060606,0.0378787878787879,0.0757575757575758,0.0378787878787879,0.348484848484849,0.0833333333333333,0.0909090909090909
"15",0.06,0.133333333333333,0.206666666666667,0.193333333333333,0.0466666666666667,0.0466666666666667,0.04,0.153333333333333,0.0666666666666667,0.0533333333333333
"16",0.453947368421053,0.0328947368421053,0.0526315789473684,0.0394736842105263,0.0328947368421053,0.0394736842105263,0.0526315789473684,0.0328947368421053,0.0592105263157895,0.203947368421053
"17",0.0551181102362205,0.0708661417322835,0.125984251968504,0.094488188976378,0.0393700787401575,0.0708661417322835,0.062992125984252,0.37007874015748,0.0551181102362205,0.0551181102362205
"18",0.107692307692308,0.0538461538461538,0.0615384615384615,0.0692307692307692,0.0384615384615385,0.0615384615384615,0.123076923076923,0.0615384615384615,0.184615384615385,0.238461538461538
"19",0.115384615384615,0.0769230769230769,0.184615384615385,0.115384615384615,0.0461538461538462,0.0461538461538462,0.107692307692308,0.0692307692307692,0.146153846153846,0.0923076923076923
"20",0.0521739130434783,0.0608695652173913,0.139130434782609,0.0608695652173913,0.0608695652173913,0.0521739130434783,0.130434782608696,0.0782608695652174,0.173913043478261,0.191304347826087
"21",0.0470588235294118,0.282352941176471,0.0882352941176471,0.0764705882352941,0.3,0.0352941176470588,0.0294117647058824,0.0529411764705882,0.0529411764705882,0.0352941176470588
"22",0.115384615384615,0.0576923076923077,0.0480769230769231,0.0576923076923077,0.0673076923076923,0.182692307692308,0.0769230769230769,0.230769230769231,0.0769230769230769,0.0865384615384615
"23",0.117647058823529,0.142857142857143,0.0672268907563025,0.0840336134453782,0.126050420168067,0.0588235294117647,0.184873949579832,0.0588235294117647,0.109243697478992,0.0504201680672269
"24",0.140350877192982,0.0526315789473684,0.043859649122807,0.342105263157895,0.105263157894737,0.043859649122807,0.0614035087719298,0.0701754385964912,0.0701754385964912,0.0701754385964912
"25",0.0939597315436242,0.0335570469798658,0.0536912751677852,0.0402684563758389,0.0402684563758389,0.0536912751677852,0.0469798657718121,0.429530201342282,0.154362416107383,0.0536912751677852
"26",0.0884353741496599,0.0408163265306122,0.0612244897959184,0.374149659863946,0.108843537414966,0.0408163265306122,0.0340136054421769,0.0612244897959184,0.156462585034014,0.0340136054421769
"27",0.087248322147651,0.0536912751677852,0.0805369127516778,0.0939597315436242,0.0671140939597315,0.0805369127516778,0.0671140939597315,0.0469798657718121,0.201342281879195,0.221476510067114
"28",0.10377358490566,0.160377358490566,0.122641509433962,0.113207547169811,0.0566037735849057,0.0471698113207547,0.10377358490566,0.0660377358490566,0.141509433962264,0.0849056603773585
"29",0.0720720720720721,0.0810810810810811,0.0900900900900901,0.0540540540540541,0.0810810810810811,0.0630630630630631,0.351351351351351,0.0630630630630631,0.0630630630630631,0.0810810810810811
"30",0.0677966101694915,0.110169491525424,0.152542372881356,0.0423728813559322,0.0423728813559322,0.0508474576271186,0.169491525423729,0.0677966101694915,0.135593220338983,0.161016949152542
"31",0.0740740740740741,0.0555555555555556,0.0648148148148148,0.0462962962962963,0.0648148148148148,0.185185185185185,0.0740740740740741,0.0833333333333333,0.0833333333333333,0.268518518518519
"32",0.0774193548387097,0.0387096774193548,0.225806451612903,0.270967741935484,0.0387096774193548,0.0451612903225806,0.0516129032258065,0.0838709677419355,0.0709677419354839,0.0967741935483871
"33",0.056,0.088,0.064,0.04,0.208,0.08,0.12,0.088,0.168,0.088
"34",0.165289256198347,0.0909090909090909,0.0909090909090909,0.0495867768595041,0.0495867768595041,0.165289256198347,0.0495867768595041,0.140495867768595,0.15702479338843,0.0413223140495868
"35",0.0887096774193548,0.0645161290322581,0.0403225806451613,0.0483870967741935,0.0483870967741935,0.0887096774193548,0.0806451612903226,0.0403225806451613,0.25,0.25
"36",0.0714285714285714,0.0816326530612245,0.102040816326531,0.0918367346938776,0.0612244897959184,0.193877551020408,0.122448979591837,0.112244897959184,0.0816326530612245,0.0816326530612245
"37",0.145299145299145,0.094017094017094,0.0769230769230769,0.0512820512820513,0.0683760683760684,0.094017094017094,0.0854700854700855,0.0512820512820513,0.170940170940171,0.162393162393162
"38",0.0794701986754967,0.0728476821192053,0.0596026490066225,0.410596026490066,0.105960264900662,0.0463576158940397,0.0463576158940397,0.0463576158940397,0.0860927152317881,0.0463576158940397
"39",0.0970149253731343,0.104477611940299,0.0746268656716418,0.0746268656716418,0.0597014925373134,0.164179104477612,0.0447761194029851,0.194029850746269,0.0522388059701493,0.134328358208955
"40",0.105263157894737,0.0601503759398496,0.075187969924812,0.0526315789473684,0.0526315789473684,0.428571428571429,0.037593984962406,0.0526315789473684,0.0676691729323308,0.0676691729323308
"41",0.0479452054794521,0.0547945205479452,0.164383561643836,0.0479452054794521,0.0342465753424658,0.431506849315068,0.0479452054794521,0.0410958904109589,0.0616438356164384,0.0684931506849315
"42",0.0642857142857143,0.0642857142857143,0.0857142857142857,0.328571428571429,0.0785714285714286,0.0428571428571429,0.0571428571428571,0.142857142857143,0.0857142857142857,0.05
"43",0.173076923076923,0.0641025641025641,0.0641025641025641,0.0448717948717949,0.0576923076923077,0.0576923076923077,0.108974358974359,0.0512820512820513,0.115384615384615,0.262820512820513
"44",0.0869565217391304,0.141304347826087,0.0543478260869565,0.0652173913043478,0.0652173913043478,0.0652173913043478,0.0543478260869565,0.0652173913043478,0.184782608695652,0.217391304347826
"45",0.0833333333333333,0.131944444444444,0.111111111111111,0.180555555555556,0.277777777777778,0.0486111111111111,0.0416666666666667,0.0347222222222222,0.0486111111111111,0.0416666666666667
"46",0.100719424460432,0.223021582733813,0.158273381294964,0.0719424460431655,0.129496402877698,0.0431654676258993,0.129496402877698,0.0431654676258993,0.0431654676258993,0.0575539568345324
"47",0.11214953271028,0.0654205607476635,0.149532710280374,0.0467289719626168,0.0560747663551402,0.0654205607476635,0.299065420560748,0.0654205607476635,0.0841121495327103,0.0560747663551402
"48",0.196428571428571,0.0714285714285714,0.0654761904761905,0.0416666666666667,0.19047619047619,0.0357142857142857,0.0595238095238095,0.0714285714285714,0.0773809523809524,0.19047619047619
"49",0.192982456140351,0.0614035087719298,0.12280701754386,0.0614035087719298,0.043859649122807,0.114035087719298,0.0964912280701754,0.0701754385964912,0.105263157894737,0.131578947368421
"50",0.0666666666666667,0.148148148148148,0.0814814814814815,0.325925925925926,0.0962962962962963,0.0444444444444444,0.0518518518518519,0.037037037037037,0.0666666666666667,0.0814814814814815
"51",0.150442477876106,0.0442477876106195,0.36283185840708,0.0442477876106195,0.0442477876106195,0.0530973451327434,0.0619469026548673,0.0442477876106195,0.106194690265487,0.0884955752212389
"52",0.100840336134454,0.0588235294117647,0.0756302521008403,0.092436974789916,0.0504201680672269,0.0504201680672269,0.0840336134453782,0.117647058823529,0.176470588235294,0.19327731092437
"53",0.0915492957746479,0.126760563380282,0.0492957746478873,0.0492957746478873,0.0633802816901408,0.21830985915493,0.0845070422535211,0.0352112676056338,0.119718309859155,0.161971830985915
"54",0.0845070422535211,0.0633802816901408,0.0563380281690141,0.0633802816901408,0.0985915492957746,0.0845070422535211,0.105633802816901,0.0704225352112676,0.140845070422535,0.232394366197183
"55",0.0841121495327103,0.130841121495327,0.149532710280374,0.177570093457944,0.0934579439252336,0.0467289719626168,0.102803738317757,0.0654205607476635,0.102803738317757,0.0467289719626168
"56",0.117021276595745,0.0851063829787234,0.0851063829787234,0.276595744680851,0.0851063829787234,0.0957446808510638,0.074468085106383,0.0531914893617021,0.074468085106383,0.0531914893617021
"57",0.075,0.133333333333333,0.0583333333333333,0.05,0.0833333333333333,0.0666666666666667,0.0416666666666667,0.075,0.175,0.241666666666667
"58",0.0851063829787234,0.141843971631206,0.219858156028369,0.0425531914893617,0.0921985815602837,0.0780141843971631,0.0709219858156028,0.049645390070922,0.134751773049645,0.0851063829787234
"59",0.0337837837837838,0.0743243243243243,0.135135135135135,0.0810810810810811,0.0540540540540541,0.0810810810810811,0.263513513513513,0.128378378378378,0.0810810810810811,0.0675675675675676
"60",0.173652694610778,0.0419161676646707,0.0538922155688623,0.269461077844311,0.239520958083832,0.0359281437125748,0.0419161676646707,0.0718562874251497,0.029940119760479,0.0419161676646707
"61",0.0350877192982456,0.0292397660818713,0.111111111111111,0.0935672514619883,0.292397660818713,0.0350877192982456,0.0409356725146199,0.0526315789473684,0.0467836257309941,0.263157894736842
"62",0.0756302521008403,0.100840336134454,0.117647058823529,0.0756302521008403,0.0756302521008403,0.0588235294117647,0.168067226890756,0.0756302521008403,0.117647058823529,0.134453781512605
"63",0.0496894409937888,0.0559006211180124,0.130434782608696,0.0434782608695652,0.360248447204969,0.0372670807453416,0.149068322981366,0.0434782608695652,0.0869565217391304,0.0434782608695652
"64",0.133858267716535,0.0866141732283465,0.078740157480315,0.0551181102362205,0.0393700787401575,0.062992125984252,0.110236220472441,0.078740157480315,0.165354330708661,0.188976377952756
"65",0.072992700729927,0.0656934306569343,0.0583941605839416,0.0364963503649635,0.0437956204379562,0.0510948905109489,0.0802919708029197,0.124087591240876,0.0948905109489051,0.372262773722628
"66",0.0986842105263158,0.0394736842105263,0.0526315789473684,0.0394736842105263,0.217105263157895,0.0460526315789474,0.0789473684210526,0.0526315789473684,0.111842105263158,0.263157894736842
"67",0.133333333333333,0.0833333333333333,0.0416666666666667,0.0416666666666667,0.1,0.116666666666667,0.116666666666667,0.0583333333333333,0.191666666666667,0.116666666666667
"68",0.264705882352941,0.0955882352941176,0.0661764705882353,0.0367647058823529,0.0808823529411765,0.147058823529412,0.0367647058823529,0.0441176470588235,0.139705882352941,0.0882352941176471
"69",0.1796875,0.0390625,0.078125,0.0390625,0.140625,0.0546875,0.1484375,0.1171875,0.125,0.078125
"70",0.094017094017094,0.0683760683760684,0.111111111111111,0.094017094017094,0.0683760683760684,0.0598290598290598,0.179487179487179,0.094017094017094,0.11965811965812,0.111111111111111
"71",0.151724137931034,0.0551724137931034,0.0413793103448276,0.193103448275862,0.310344827586207,0.0482758620689655,0.0482758620689655,0.0482758620689655,0.0413793103448276,0.0620689655172414
"72",0.0814814814814815,0.0592592592592593,0.103703703703704,0.0666666666666667,0.2,0.0666666666666667,0.155555555555556,0.0592592592592593,0.0666666666666667,0.140740740740741
"73",0.0614035087719298,0.043859649122807,0.0526315789473684,0.456140350877193,0.043859649122807,0.043859649122807,0.043859649122807,0.0701754385964912,0.12280701754386,0.0614035087719298
"74",0.0961538461538462,0.134615384615385,0.0673076923076923,0.105769230769231,0.0673076923076923,0.0576923076923077,0.163461538461538,0.0865384615384615,0.0865384615384615,0.134615384615385
"75",0.0522875816993464,0.111111111111111,0.202614379084967,0.117647058823529,0.0457516339869281,0.0392156862745098,0.0784313725490196,0.117647058823529,0.111111111111111,0.124183006535948
"76",0.0529411764705882,0.0823529411764706,0.194117647058824,0.135294117647059,0.111764705882353,0.0470588235294118,0.135294117647059,0.0882352941176471,0.0647058823529412,0.0882352941176471
"77",0.0723684210526316,0.0460526315789474,0.0657894736842105,0.0789473684210526,0.184210526315789,0.0789473684210526,0.105263157894737,0.0526315789473684,0.138157894736842,0.177631578947368
"78",0.0509554140127389,0.0828025477707006,0.089171974522293,0.114649681528662,0.407643312101911,0.0382165605095541,0.0573248407643312,0.0509554140127389,0.0445859872611465,0.0636942675159236
"79",0.104,0.056,0.08,0.328,0.048,0.056,0.08,0.088,0.04,0.12
"80",0.0866141732283465,0.0551181102362205,0.094488188976378,0.393700787401575,0.0866141732283465,0.0708661417322835,0.0551181102362205,0.047244094488189,0.062992125984252,0.047244094488189
"81",0.0654205607476635,0.0841121495327103,0.0654205607476635,0.0654205607476635,0.0560747663551402,0.0560747663551402,0.130841121495327,0.317757009345794,0.0934579439252336,0.0654205607476635
"82",0.0578512396694215,0.0909090909090909,0.264462809917355,0.0413223140495868,0.0661157024793388,0.0661157024793388,0.15702479338843,0.0743801652892562,0.0909090909090909,0.0909090909090909
"83",0.0394736842105263,0.0592105263157895,0.0394736842105263,0.0526315789473684,0.0855263157894737,0.355263157894737,0.105263157894737,0.125,0.0657894736842105,0.0723684210526316
"84",0.0410958904109589,0.0342465753424658,0.0479452054794521,0.26027397260274,0.0479452054794521,0.0410958904109589,0.0410958904109589,0.308219178082192,0.0821917808219178,0.0958904109589041
"85",0.113095238095238,0.0357142857142857,0.0357142857142857,0.0535714285714286,0.0892857142857143,0.101190476190476,0.0297619047619048,0.30952380952381,0.0654761904761905,0.166666666666667
"86",0.0601503759398496,0.0676691729323308,0.0902255639097744,0.037593984962406,0.0526315789473684,0.0451127819548872,0.338345864661654,0.0526315789473684,0.135338345864662,0.120300751879699
"87",0.248,0.048,0.088,0.048,0.144,0.04,0.128,0.152,0.064,0.04
"88",0.133333333333333,0.0814814814814815,0.0592592592592593,0.274074074074074,0.148148148148148,0.0518518518518519,0.0444444444444444,0.0444444444444444,0.0666666666666667,0.0962962962962963
"89",0.0517241379310345,0.146551724137931,0.0603448275862069,0.0517241379310345,0.0775862068965517,0.129310344827586,0.0948275862068965,0.0775862068965517,0.181034482758621,0.129310344827586
"90",0.092436974789916,0.0420168067226891,0.184873949579832,0.0588235294117647,0.0420168067226891,0.0588235294117647,0.142857142857143,0.109243697478992,0.168067226890756,0.100840336134454
"91",0.0625,0.1015625,0.1484375,0.1875,0.078125,0.0390625,0.0859375,0.0703125,0.09375,0.1328125
"92",0.0551181102362205,0.188976377952756,0.165354330708661,0.0551181102362205,0.0551181102362205,0.047244094488189,0.0551181102362205,0.0866141732283465,0.220472440944882,0.0708661417322835
"93",0.112781954887218,0.075187969924812,0.037593984962406,0.0451127819548872,0.0601503759398496,0.142857142857143,0.112781954887218,0.105263157894737,0.0601503759398496,0.24812030075188
"94",0.0441176470588235,0.0441176470588235,0.294117647058824,0.0514705882352941,0.0955882352941176,0.0367647058823529,0.257352941176471,0.0588235294117647,0.0735294117647059,0.0441176470588235
"95",0.52258064516129,0.0451612903225806,0.032258064516129,0.0387096774193548,0.0516129032258065,0.0516129032258065,0.0903225806451613,0.0645161290322581,0.0451612903225806,0.0580645161290323
"96",0.1015625,0.0859375,0.0390625,0.4140625,0.109375,0.0625,0.046875,0.046875,0.046875,0.046875
"97",0.0934065934065934,0.0769230769230769,0.0989010989010989,0.0494505494505494,0.494505494505495,0.0274725274725275,0.0604395604395604,0.032967032967033,0.0384615384615385,0.0274725274725275
"98",0.0615384615384615,0.123076923076923,0.0769230769230769,0.0461538461538462,0.0538461538461538,0.284615384615385,0.0846153846153846,0.0384615384615385,0.138461538461538,0.0923076923076923
"99",0.0517241379310345,0.146551724137931,0.224137931034483,0.155172413793103,0.0862068965517241,0.0431034482758621,0.0775862068965517,0.0775862068965517,0.0862068965517241,0.0517241379310345
"100",0.0813008130081301,0.0650406504065041,0.040650406504065,0.0569105691056911,0.0569105691056911,0.0569105691056911,0.0650406504065041,0.0487804878048781,0.252032520325203,0.276422764227642
"101",0.108333333333333,0.133333333333333,0.0666666666666667,0.0583333333333333,0.0666666666666667,0.0833333333333333,0.0916666666666667,0.0583333333333333,0.183333333333333,0.15
"102",0.117647058823529,0.0840336134453782,0.0588235294117647,0.142857142857143,0.0588235294117647,0.0420168067226891,0.0588235294117647,0.168067226890756,0.117647058823529,0.151260504201681
"103",0.108333333333333,0.125,0.108333333333333,0.075,0.116666666666667,0.05,0.075,0.1,0.175,0.0666666666666667
"104",0.0826446280991736,0.0578512396694215,0.15702479338843,0.0661157024793388,0.0578512396694215,0.0826446280991736,0.0413223140495868,0.239669421487603,0.0826446280991736,0.132231404958678
"105",0.0758620689655172,0.096551724137931,0.0896551724137931,0.0344827586206897,0.0758620689655172,0.0482758620689655,0.372413793103448,0.0344827586206897,0.0758620689655172,0.096551724137931
"106",0.0437956204379562,0.0510948905109489,0.357664233576642,0.0583941605839416,0.102189781021898,0.0510948905109489,0.167883211678832,0.0510948905109489,0.0437956204379562,0.072992700729927
"107",0.0328947368421053,0.0789473684210526,0.0986842105263158,0.0657894736842105,0.0657894736842105,0.0460526315789474,0.151315789473684,0.0394736842105263,0.289473684210526,0.131578947368421
"108",0.0792079207920792,0.0495049504950495,0.0594059405940594,0.0495049504950495,0.0792079207920792,0.138613861386139,0.0693069306930693,0.356435643564356,0.0594059405940594,0.0594059405940594
"109",0.0792079207920792,0.0594059405940594,0.0693069306930693,0.0594059405940594,0.099009900990099,0.099009900990099,0.0792079207920792,0.336633663366337,0.0693069306930693,0.0495049504950495
"110",0.0592105263157895,0.0592105263157895,0.0460526315789474,0.0855263157894737,0.0394736842105263,0.171052631578947,0.0592105263157895,0.0460526315789474,0.177631578947368,0.256578947368421
"111",0.0410958904109589,0.0479452054794521,0.0547945205479452,0.0958904109589041,0.0547945205479452,0.0547945205479452,0.0479452054794521,0.493150684931507,0.0479452054794521,0.0616438356164384
"112",0.115107913669065,0.0647482014388489,0.115107913669065,0.316546762589928,0.0431654676258993,0.0431654676258993,0.0575539568345324,0.100719424460432,0.0647482014388489,0.079136690647482
"113",0.10655737704918,0.0983606557377049,0.155737704918033,0.155737704918033,0.040983606557377,0.0655737704918033,0.0819672131147541,0.0491803278688525,0.10655737704918,0.139344262295082
"114",0.1015625,0.078125,0.0546875,0.0546875,0.1015625,0.078125,0.25,0.078125,0.09375,0.109375
"115",0.09375,0.0546875,0.0625,0.0859375,0.09375,0.0859375,0.25,0.078125,0.0859375,0.109375
"116",0.0909090909090909,0.113636363636364,0.0909090909090909,0.0454545454545455,0.143939393939394,0.0833333333333333,0.0757575757575758,0.181818181818182,0.0606060606060606,0.113636363636364
"117",0.073394495412844,0.055045871559633,0.100917431192661,0.119266055045872,0.0458715596330275,0.055045871559633,0.137614678899083,0.0825688073394495,0.073394495412844,0.256880733944954
"118",0.111888111888112,0.0979020979020979,0.041958041958042,0.0629370629370629,0.041958041958042,0.048951048951049,0.0909090909090909,0.132867132867133,0.314685314685315,0.0559440559440559
"119",0.132352941176471,0.0955882352941176,0.0441176470588235,0.0367647058823529,0.0661764705882353,0.0808823529411765,0.110294117647059,0.0735294117647059,0.0661764705882353,0.294117647058824
"120",0.0518518518518519,0.0740740740740741,0.0888888888888889,0.0444444444444444,0.0444444444444444,0.348148148148148,0.0666666666666667,0.0518518518518519,0.0592592592592593,0.17037037037037
"121",0.0402684563758389,0.0805369127516778,0.174496644295302,0.147651006711409,0.0402684563758389,0.0671140939597315,0.0671140939597315,0.0671140939597315,0.248322147651007,0.0671140939597315
"122",0.131944444444444,0.0555555555555556,0.0694444444444444,0.0763888888888889,0.0347222222222222,0.0486111111111111,0.0347222222222222,0.3125,0.152777777777778,0.0833333333333333
"123",0.106060606060606,0.0404040404040404,0.0858585858585859,0.0555555555555556,0.0303030303030303,0.5,0.0757575757575758,0.0252525252525253,0.0505050505050505,0.0303030303030303
"124",0.170212765957447,0.0709219858156028,0.0425531914893617,0.0921985815602837,0.0709219858156028,0.0425531914893617,0.0425531914893617,0.340425531914894,0.0425531914893617,0.0851063829787234
"125",0.191616766467066,0.0419161676646707,0.101796407185629,0.029940119760479,0.0479041916167665,0.0718562874251497,0.0658682634730539,0.0479041916167665,0.0718562874251497,0.329341317365269
"126",0.0909090909090909,0.202020202020202,0.0606060606060606,0.0606060606060606,0.101010101010101,0.0606060606060606,0.111111111111111,0.0909090909090909,0.0808080808080808,0.141414141414141
"127",0.223300970873786,0.0776699029126214,0.0970873786407767,0.0485436893203883,0.087378640776699,0.0776699029126214,0.0485436893203883,0.058252427184466,0.12621359223301,0.155339805825243
"128",0.124087591240876,0.0364963503649635,0.072992700729927,0.0510948905109489,0.0875912408759124,0.0802919708029197,0.0948905109489051,0.0364963503649635,0.124087591240876,0.291970802919708
"129",0.341085271317829,0.0387596899224806,0.0775193798449612,0.062015503875969,0.0465116279069767,0.0387596899224806,0.0465116279069767,0.170542635658915,0.0852713178294574,0.0930232558139535
"130",0.394904458598726,0.0382165605095541,0.0318471337579618,0.0382165605095541,0.0636942675159236,0.089171974522293,0.0318471337579618,0.0955414012738854,0.121019108280255,0.0955414012738854
"131",0.054421768707483,0.0816326530612245,0.0408163265306122,0.054421768707483,0.054421768707483,0.054421768707483,0.414965986394558,0.0476190476190476,0.115646258503401,0.0816326530612245
"132",0.136,0.048,0.064,0.04,0.104,0.08,0.04,0.224,0.088,0.176
"133",0.0789473684210526,0.131578947368421,0.0526315789473684,0.043859649122807,0.0789473684210526,0.0526315789473684,0.219298245614035,0.0964912280701754,0.043859649122807,0.201754385964912
"134",0.0740740740740741,0.0814814814814815,0.0666666666666667,0.0888888888888889,0.0518518518518519,0.0592592592592593,0.214814814814815,0.0666666666666667,0.17037037037037,0.125925925925926
"135",0.184873949579832,0.403361344537815,0.0420168067226891,0.0420168067226891,0.0672268907563025,0.0504201680672269,0.0420168067226891,0.0504201680672269,0.0756302521008403,0.0420168067226891
"136",0.0620689655172414,0.0689655172413793,0.0344827586206897,0.144827586206897,0.0413793103448276,0.0344827586206897,0.0482758620689655,0.337931034482759,0.172413793103448,0.0551724137931034
"137",0.0517241379310345,0.0517241379310345,0.0517241379310345,0.353448275862069,0.0517241379310345,0.0775862068965517,0.0689655172413793,0.0775862068965517,0.146551724137931,0.0689655172413793
"138",0.0863309352517986,0.0935251798561151,0.0863309352517986,0.0647482014388489,0.172661870503597,0.0575539568345324,0.122302158273381,0.0575539568345324,0.0719424460431655,0.18705035971223
"139",0.0916666666666667,0.0666666666666667,0.0416666666666667,0.0416666666666667,0.0666666666666667,0.383333333333333,0.0666666666666667,0.0583333333333333,0.075,0.108333333333333
"140",0.102040816326531,0.054421768707483,0.0476190476190476,0.401360544217687,0.129251700680272,0.0340136054421769,0.054421768707483,0.0612244897959184,0.0748299319727891,0.0408163265306122
"141",0.0631578947368421,0.0736842105263158,0.0736842105263158,0.0526315789473684,0.0631578947368421,0.105263157894737,0.168421052631579,0.263157894736842,0.0736842105263158,0.0631578947368421
"142",0.0512820512820513,0.128205128205128,0.0769230769230769,0.256410256410256,0.0427350427350427,0.0512820512820513,0.0683760683760684,0.128205128205128,0.136752136752137,0.0598290598290598
"143",0.118055555555556,0.0555555555555556,0.0625,0.0416666666666667,0.0347222222222222,0.145833333333333,0.152777777777778,0.111111111111111,0.0486111111111111,0.229166666666667
"144",0.0428571428571429,0.0857142857142857,0.45,0.0928571428571429,0.0428571428571429,0.05,0.05,0.05,0.0357142857142857,0.1
"145",0.0752688172043011,0.0752688172043011,0.0752688172043011,0.279569892473118,0.0645161290322581,0.0645161290322581,0.118279569892473,0.0860215053763441,0.0752688172043011,0.0860215053763441
"146",0.141509433962264,0.0566037735849057,0.0849056603773585,0.292452830188679,0.0660377358490566,0.0943396226415094,0.0566037735849057,0.0849056603773585,0.0660377358490566,0.0566037735849057
"147",0.247619047619048,0.0857142857142857,0.133333333333333,0.0571428571428571,0.0952380952380952,0.0666666666666667,0.114285714285714,0.0476190476190476,0.0666666666666667,0.0857142857142857
"148",0.258333333333333,0.0416666666666667,0.0416666666666667,0.05,0.0416666666666667,0.0583333333333333,0.108333333333333,0.141666666666667,0.075,0.183333333333333
"149",0.247863247863248,0.0769230769230769,0.0427350427350427,0.0427350427350427,0.145299145299145,0.0683760683760684,0.0427350427350427,0.0512820512820513,0.102564102564103,0.179487179487179
"150",0.164383561643836,0.0821917808219178,0.0616438356164384,0.0547945205479452,0.0342465753424658,0.0684931506849315,0.171232876712329,0.0616438356164384,0.0479452054794521,0.253424657534247
"151",0.103896103896104,0.0779220779220779,0.0649350649350649,0.0779220779220779,0.0909090909090909,0.0909090909090909,0.168831168831169,0.168831168831169,0.0779220779220779,0.0779220779220779
"152",0.0571428571428571,0.0666666666666667,0.0571428571428571,0.0761904761904762,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.485714285714286,0.0666666666666667,0.0476190476190476
"153",0.0536912751677852,0.0469798657718121,0.0604026845637584,0.114093959731544,0.140939597315436,0.0671140939597315,0.0402684563758389,0.389261744966443,0.0335570469798658,0.0536912751677852
"154",0.186567164179104,0.0597014925373134,0.0522388059701493,0.0373134328358209,0.17910447761194,0.0447761194029851,0.082089552238806,0.0447761194029851,0.17910447761194,0.134328358208955
"155",0.0743243243243243,0.0743243243243243,0.0608108108108108,0.0405405405405405,0.0540540540540541,0.0878378378378378,0.108108108108108,0.378378378378378,0.0810810810810811,0.0405405405405405
"156",0.0645161290322581,0.0403225806451613,0.0564516129032258,0.0967741935483871,0.0403225806451613,0.0887096774193548,0.0483870967741935,0.467741935483871,0.0564516129032258,0.0403225806451613
"157",0.0378787878787879,0.333333333333333,0.136363636363636,0.136363636363636,0.0833333333333333,0.0454545454545455,0.053030303030303,0.053030303030303,0.0681818181818182,0.053030303030303
"158",0.0521739130434783,0.0434782608695652,0.0434782608695652,0.452173913043478,0.0521739130434783,0.0608695652173913,0.0434782608695652,0.0608695652173913,0.130434782608696,0.0608695652173913
"159",0.0482758620689655,0.144827586206897,0.124137931034483,0.0689655172413793,0.0689655172413793,0.0551724137931034,0.0689655172413793,0.0344827586206897,0.262068965517241,0.124137931034483
"160",0.105263157894737,0.105263157894737,0.105263157894737,0.0657894736842105,0.105263157894737,0.0921052631578947,0.157894736842105,0.0657894736842105,0.118421052631579,0.0789473684210526
"161",0.0699300699300699,0.048951048951049,0.034965034965035,0.377622377622378,0.0629370629370629,0.0629370629370629,0.0769230769230769,0.132867132867133,0.0979020979020979,0.034965034965035
