A,abstract
2020,"The present disclosure relates to a system for furnishing information, in particular real-time information and/or forecast information, relative to the regulating of the power of at least one power grid, wherein the power grid comprises at least one transmission grid and/or at least one distribution grid and wherein the power grid is operatively connected to a plurality of particularly regenerative or renewable power plants, wherein the system comprises at least one receiver device for receiving data, in particular real-time data and/or forecast data, from at least one electronic database connected to the receiver device via a network, wherein the data is associated with a shut down and/or a downward regulation of the power plants in consequence of a feed-in management of the power grid, wherein the system further comprises a processing and/or computing device for processing the data so that it can be able to be linked and/or made available as information."
2020,"The present disclosure provides a PFC converter control method, an inverter household appliance and a PFC converter control method for an inverter household appliance, where the method includes: controlling the PFC converter to generate a frequency offset function where frequency offset value periodically varies with time, superimposing the frequency offset function on a carrier reference frequency of the PFC converter to obtain a periodically varying PFC carrier frequency function; detecting a phase of a voltage of an alternating current of an electrical grid, and controlling a PFC carrier frequency corresponding to each frequency point of the PFC carrier frequency function to periodically vary with the phase of the voltage of the alternating current of the electrical grid, which effectively reduces an amplitude of the highest interference power spectrum detected during a test process, and achieves the purpose of reducing the level of electromagnetic interference in the high frequency PFC technology."
2020,"The present application relates generally to Volt-VAR optimization for power distribution systems having advanced metering infrastructure (AMI). Distributed energy resources (DER) such as photovoltaic arrays are becoming prevalent in distribution systems. These DER systems inject power into the distribution system which can cause unfavorable changes, such as a rise in voltage across the feeder lines of the distribution system. Existing control proposals suffer from a number of shortcomings, drawbacks and disadvantages. In some instances, traditional controllers for distribution systems with DER systems may require information related to the arrangement of the distribution system which is unknown and cannot be provided by the advanced metering infrastructure. There remains a significant need for the apparatuses, methods, systems and techniques disclosed herein."
2020,"The personal electronic charging station is adapted for use in charging one or more personal data devices. The personal electronic charging station is adapted for use one or more electronic payment systems selected from the group consisting of credit card payment systems or a token based payment system. The personal electronic charging station is a switched charging station that distributes electric power to the personal data devices on a fee for service basis. Once the fee has been received through the electronic payment system, the personal electronic charging station will distribute electrical power for use in charging the one or more personal data devices. The personal electronic charging station comprises a cabinet, a charging circuit, and a control system."
2020,"The invention relates to base stations in communication networks. In more particular the invention relates to cellular base stations such as 3G/4G and WLAN base stations. Some or all of the aforementioned advantages of the invention are accrued with a fully photonic base station (200) that powers itself with solar photons, provides radio network access and relays an optical photonic beam (220, 221, 230, 231) through air encoded with the data from radio signals of computer users and mobile phone users to the Internet and the global telecommunication network. A system engineer can build a network with the inventive base stations in a matter of days. He simply walks to the roof of houses and points the optical beams to other base stations in adjacent houses."
2020,"The invention relates to a system for recovering thermal energy produced in pyrometallurgical process plants and converting said thermal energy into electrical energy. The system is characterised in that it comprises at least one heat transfer chamber (1) comprising a gas interface section (1A), for separating the subsystem from the corrosive power of, and incrustation generated by, the gases from the heat source or duct (5). The system also comprises a section (1B) for connecting to a Stirling engine (2), which is a thermal engine and which, by means of the cyclical compression and expansion of a gaseous working fluid, at different temperature levels, produces a net conversion of thermal energy into mechanical energy."
2020,"The invention relates to a power plant controller for controlling wind turbine generators. More particularly, the invention relates to a method for compensating data obtained from measurements at a connection point to the grid in case of a communication failure where communication of such data is lost or becomes unreliable. The measured data are used in the power plant controller for determining setpoints for controlling the wind turbine generators' production of active and reactive power. In response to detection of a communication fault a new setpoint is determined independently of new measured grid data by reconfiguring parts of the power plant controller."
2020,"The invention relates to a method for insulation fault location in an IT power supply system, comprising the process steps: feeding of a test current, detecting of a test current portion in a branch of the IT power supply system and evaluating the detected test current portion. Furthermore, the invention relates to an insulation fault location for an IT power supply system having a test current generator for supplying a test current, having a test current sensor for detecting a test current portion in a branch of an IT power supply system and having an analyzing device for evaluating the detected test current portion. According to the invention, the insulation fault location system comprises a computing unit for adaptively determining a test current parameter of the test current depending on an electric system parameter of the IT power supply system."
2020,"The invention relates to a device and a method for monitoring an electric network in a rail vehicle. The electric network includes at least one power converter, at least one permanent magnet machine, and at least one first phase line for the electrical connection of the at least one power converter and the at least one permanent magnet machine. The first phase line is interrupted. A potential difference is determined between a machine-side part of the first phase line and a reference potential and a potential-difference-dependent variable, wherein a speed of the permanent magnet machine and, as a function of the speed, a speed-dependent reference variable are determined. A deviation of the potential-difference-dependent variable from the speed-dependent reference variable is determined, wherein a network fault is detected if the deviation is greater than a predetermined threshold value."
2020,"The invention refers to a lighting automatic system for pedestrian crossing and to a method of making the markings for the pedestrian crossings. The system comprises several lighting units sank in the asphalt made of a box (2)welded by a netting (11) fixed on the bottom of the hole made for the mounting of the lighting units, the box (2) having an external frame (5) and being closed with a detachable cap (4) equipped with a window in which a protection frame is fixed (6) of a piece made of safety glass (8), the cap representing the transversal marking of the pedestrian crossing, in the interior of the box (2) being a LED lighting unit (1) powered by a net or a photovoltaic plant (14) mounted on a pile (17) in the proximity of the pedestrian crossing, on the surface of the cap (4) being poured bitumen subsequently painted with reflecting painting, so that the glass (8) in the mounted state of the system, to be at the level of the roadway (10)."
2020,"The invention discloses an artificial epistropheus support body comprising a support. The support comprises a crown part and a body part, a top surface of the crown part forms a top profiling surface, and a bottom surface of the body part forms a bottom profiling surface; the support has a cavity inside thereof, and a micro-hole grid stent is arranged in the cavity; the cavity forms a plurality of windows on the surface of the support. The bottom end of the body part is provided with a lower fixing lug, while the upper end of the crown part is provided with an upper fixing lug; both the lower fixing lug and the upper fixing lug are provided with fixing holes. The artificial epistropheus support body possesses good stability for supporting and reconstructing, it also can prevent a prosthesis from loosening and failing after surgery."
2020,"The disclosure generally relates to an exemplary enclosure that can house an electrical network protection element and provide protection to the electrical network protection element against damage in various environments such as when the enclosure is placed in an underground vault that may be flooded during rain, or when a liquid (oil, for example) comes in contact with the enclosure. The enclosure includes a flange attached to the housing and two doors that are hingeably attached to the flange. A wedge projection is provided along the perimeter of the flange and a gasket is provided on three outer edges of each door. The gasket sealingly receives the wedge projection of the flange when the doors are closed. The first door further includes a beveled inner edge that sealingly mates with a gasket in a complementary beveled inner edge of the second door when the doors are closed."
2020,"The chronic nature of asthma necessitates regular self-monitoring of respiratory function in susceptible individuals, however the available devices for performing the necessary measurements are either inaccurate or expensive and bulky. The present invention provides a small, cheap spirometer for efficient, accurate and convenient measurement of breathing characteristics."
2020,"The calculation of the variance of a correlation coefficient matrix for a photovoltaic fleet can be completed in linear space as a function of decreasing distance between pairs of photovoltaic plant locations. When obtaining irradiance data from a satellite imagery source, irradiance statistics must first be converted from irradiance statistics for an area into irradiance statistics for an average point within a pixel in the satellite imagery. The average point statistics are then averaged across all satellite pixels to determine the average across the whole photovoltaic fleet region. Where pairs of photovoltaic systems are located too far away from each other to be statistically correlated, the correlation coefficients in the matrix for that pair of photovoltaic systems are effectively zero. Consequently, the double summation portion of the calculation can be simplified to eliminate zero values based on distance between photovoltaic plant locations, substantially decreasing the size of the problem space."
2020,"Techniques for determining aspects of a topology of a smart grid are described herein, and particularly for determining if one or more electrical meters are connected to the same transformer. In one example, time-stamped voltage data is collected from at least two meters. The voltage data may indicate a slight transient change in voltage resulting from a consumer turning on or off an electrical load. In particular, the slight voltage changes may be sensed by all meters attached to a same transformer based on electrical load changes by any one of the customers on the same transformer. Using the time-stamped voltage data, a time-series of voltage-changes may be generated for each electrical meter. A correlation between the time-series of voltage-changes of pairs of meters may be calculated, to thereby determine an affinity between the meters, and particularly if they are connected to a same transformer."
2020,"Techniques for controlling dispatch of electric vehicles (EVs) to perform vehicle-to-grid regulation of power of an electric grid are presented. An aggregator component can individually control transitioning respective EVs of a set of EVs between a charging state and a not-charging state. The aggregator component includes a dispatch controller component (DCC) that can employ a defined dispatch algorithm for EVs to facilitate enabling the DCC to perform unidirectional regulation. The DCC can switch EV charging stations on and off using remote switches to meet a system regulation signal. The DCC can use the dispatch algorithm to make determinations regarding which EV to switch using charging priorities, in accordance defined power regulation criterion(s). The aggregator component can reduce communication signals used to adjust dispatch by sending switching signals to only those EVs of the set of EVs that are changing their charging state at a given time."
2020,"Systems, methods, techniques and apparatuses of power converters are disclosed. One exemplary embodiment is a method of controlling and modulating a converter with a controller including forming a mathematical representation of the electrical system including the converter, providing reference values for controlled variables, calculating gradients of controlled variables based on the mathematical representation of the electrical system, determining possible switching sequences in the modulation period, the switching sequence defining the order in which the switches are switched, for each possible switching sequence, minimizing the error between the provided references and the corresponding controlled variables based on the calculated gradients by optimizing the switching time instants of the switching sequence, selecting the switching sequence with the smallest error, and applying the switching sequence with the corresponding switching times in the modulation period to modulate the controllable switches."
2020,"Systems, methods, and computer media for managing frequency response in a power grid are provided herein. Individual grid-connected electrical devices can be turned on and/or off by corresponding frequency-responsive load controllers when frequency deviations beyond a threshold are detected. Each controller selects, for the corresponding electrical device, a frequency threshold from available frequencies in a frequency range. If the selected frequency falls within a deadband frequency range, then the controller sets the frequency threshold to a frequency outside of the deadband (e.g., to a closest available frequency outside of the deadband). On a system-wide level, this approximates a uniform distribution of frequency thresholds over the entire frequency range, including the deadband, and achieves the proper power-to-frequency relationship for grid stability. A supervisory coordinator can determine the frequency range from which a frequency threshold is selected based on aggregated power information for devices and controllers throughout the grid."
2020,"Systems, methods, and apparatus for smart electric power grid communication are disclosed in the present invention. At least one grid element is constructed and configured in network-based communication with a server via at least one coordinator. The at least one grid element is transformed into at least one active grid element automatically and/or autonomously after initial connection with the server. The at least one active grid element sends and receives messages to and from the server via at least one coordinator. The at least one coordinator matches and prioritizes the at least one active grid element. The at least one coordinator provides a priority flag on the messages. The at least one coordinator tracks an actual amount of power introduced to and available for an electric power grid or a curtailment power available from the at least one active grid element."
2020,"Systems, apparatuses, and methods for a module door having a biased latching mechanism providing safety measures to prevent accidental shock or short circuit. In an embodiment, a modular inverter system may include an empty module receptacle that includes a cavity configured to receive any modular power device. The cavity may be covered by a module door that features a rigid door member. The rigid door member may have a hinge set on one edge that is further attached to the enclosure for the module. The hinge allows for the module door to rotate open and closed. The module door further includes a latching mechanism that holds the module door in a closed position when latched. The module door also includes a disengagement orifice that is configured to receive a disengagement protrusion positioned in the back side of a power module about to inserted into the empty module receptacle. The disengagement protrusion may penetrate the disengagement orifice thereby unlatching the module door and allowing the module door to swing open."
2020,"Systems are provided to determine a location of an electrical fault in an electrical system of a vehicle. A test apparatus can include a control unit and a plurality of scan circuits. The control unit is configured to electrically couple the plurality of scan circuits to the electrical system and trigger the plurality of scan circuits to pass electrical signals to the electrical system. Each scan circuit is configured to detect a presence of an electrical fault in the electrical system based on an electrical signal passed. Each scan circuit provides information indicative of a location of the electrical fault in the electrical system, when detected, to the control unit."
2020,"Systems and methods that measure electrical parameters of a multi-phase electrical system may utilize a multi-phase measurement device that includes a sensor subsystem that has a voltage sensor and a current sensor. Each of the voltage sensor and the current sensor may be a contact-type sensor or a ¡°non-contact¡± sensor that does not require galvanic contact. In operation, a multi-phase measurement device may utilize the voltage sensor and the current sensor to sequentially obtain single phase measurements for each phase of a multi-phase electrical system. The measurements may be synchronized to obtain various multi-phase power parameters, such as various parameters relating to power, phase, voltage, current, etc. The multi-phase measurement device may be operative to automatically detect when an operator has positioned a sensor of the sensor subsystem proximate a conductor under test so the multi-phase measurement device can initiate detection of one or more electrical parameters in the conductor."
2020,"Systems and methods related to fast simulation of power delivery networks are described. A method is provided for simulating the time-domain responses of a plurality of points of a multi-layer power delivery network, comprising selecting a model of the power delivery network of a circuit, parsing the characteristic data describing the power delivery network, forming a circuit matrix relating to said circuit characteristic data, creating a preconditioner matrix with a specialized structure that allows solution by a Fast Transform solver, simulating the circuit using said circuit and preconditioner matrices by a computer, including a non-transitory computer readable storage medium and at least one processor, but preferably multiple processors, and reporting the responses at selected nodes and branches of the power delivery network."
2020,"Systems and methods for the desalination of water. A system includes a concentrated solar power (CSP) system, the CSP system operable to concentrate solar energy to increase temperature and pressure of a heat transfer fluid and operable to produce steam utilizing heat from the heat transfer fluid; a photovoltaic (PV) system, the PV system operable to collect solar energy to produce electricity; a desalination system in fluid communication with the CSP system and in electrical communication with the PV system, the desalination system operable to produce desalinated water from a salt water source utilizing the steam from the CSP system and electricity from the PV system; and a pump station in fluid communication with the CSP system and the desalination system, and in electrical communication with the PV system, the pump station operable to transmit the desalinated water to consumers for use."
2020,"Systems and methods for optimal planning and real-time control of energy storage systems for multiple simultaneous applications are provided. Energy storage applications can be analyzed for relevant metrics such as profitability and impact on the functionality of the electric grid, subject to system-wide and energy storage hardware constraints. The optimal amount of storage capacity and the optimal operating strategy can then be derived for each application and be prioritized according to a dispatch stack, which can be statically or dynamically updated according to data forecasts. Embodiments can consist of both planning tools and real-time control algorithms."
2020,"Systems and methods for managing power on an electric power grid including a server for communicating IP-based messages over a network with distributed power consuming devices and/or power supplying devices, the IP-based messages including information including a change in state of the power consuming device(s), a directive for a change in state of the power consuming device(s), a priority message, an alert, a status, an update, a location with respect to the electric power grid, a function, device attributes, and combinations thereof."
2020,"Systems and methods for managing power on an electric power grid including a server for communicating IP-based messages over a network with distributed power consuming devices and/or power supplying devices, the IP-based messages including information including a change in state of the power consuming device(s), a directive for a change in state of the power consuming device(s), a priority message, an alert, a status, an update, a location with respect to the electric power grid, a function, device attributes, and combinations thereof."
2020,"Systems and methods for environmental monitoring of high activity facilities, generally comprising low profile devices having sensing elements for various environmental uses, designed to provide the wireless communications network as a basis for performing a wide variety of tasks. The devices may be installed on an existing electrical system and may measure, among other things, electrical current on various circuits."
2020,Systems and methods for controlling small grids of appliances are described. One sample method includes receiving consumption data from a plurality of electrical appliances that are plugged into outlets at a first location and monitoring power usage at the first location. The method includes evaluating the received consumption data to identify one or more predetermined conditions in one or more of the plurality of electrical appliances and evaluating stored data related to power consumption preferences at the first location. The power consumption preferences define conditions when a consumer associated with the first location has agreed to enable remote control of at least one designated appliance upon an occurrence of one or more predetermined conditions. The method includes determining that the one or more conditions are satisfied and to provide a first secure communication to the first appliance to control the power consumption.
2020,Systems and methods for controlling power flow to and from an energy storage system are provided. One energy storage system includes an energy storage device and a bidirectional inverter configured to control a flow of power into or out of the energy storage device via a plurality of phases. The energy storage system further includes a controller configured to control the bidirectional inverter based on a load condition on one or more phases. The controller is configured to control the bidirectional inverter to store power generated by a generator set in the energy storage device and transmit power from the energy storage device to a load driven by the generator set in response to detecting a load imbalance between the phases.
2020,"Systems and methods for an edge of network voltage control of a power grid are described. A system includes a distribution power network, a plurality of loads (at or near an edge of the distribution power network), and a plurality of shunt-connected, switch-controlled volt ampere reactive (VAR) sources also located at the edge or near the edge of the distribution power network where they may each detect a proximate voltage. The VAR source can determine whether to enable a VAR compensation component therein based on the proximate voltage and adjust network VAR by controlling a switch to enable the VAR compensation component. Further still, each of the VAR sources may be integrated within a customer-located asset, such as a smart meter, and a multitude of such VAR sources can be used to effectuate a distributed controllable VAR source (DCVS) cloud network."
2020,"Systems and methods for an edge of network voltage control of a power grid are described. A system includes a distribution power network, a plurality of loads (at or near an edge of the distribution power network), and a plurality of shunt-connected, switch-controlled volt ampere reactive (VAR) sources also located at the edge or near the edge of the distribution power network where they may each detect a proximate voltage. The VAR source can determine whether to enable a VAR compensation component therein based on the proximate voltage and adjust network VAR by controlling a switch to enable the VAR compensation component. Further still, each of the VAR sources may be integrated within a customer-located asset, such as a smart meter, and a multitude of such VAR sources can be used to effectuate a distributed controllable VAR source (DCVS) cloud network."
2020,"Some embodiments may provide a distributed optimization technology for the control of aggregation of distributed flexibility resource nodes (e.g., associated with distributed energy resources) that operates iteratively until a commanded power profile is produced by aggregated loads. Some embodiments use a distributed iterative solution in which each node solves a local optimization problem with local constraints and states, while using global qualities (e.g., associated with a Lagrange multiplier) that are based upon information from each other node. The global qualities may be determined via a secure, distributed transaction ledger (e.g., associated with blockchain) using DER-specific information obtained in a condensed form (e.g., a scalar or vector) from each node at each iteration. The global qualities may be broadcast to the nodes for each new iteration. Embodiments may provide an iterative, distributed solution to the network optimization problem of aggregated load power tracking."
2020,"Smart switch devices, systems, and methods for modifying an existing electrical system to utilize the power state output of a physical switch as an indicator or signal for the operation of a smart home device or system or network of such devices to facilitate interoperability of physical switches with smart devices. The smart switch detects or determines the power state of a circuit and infers the corresponding state of a mechanical switch that operates the circuit. This information is then transmitted to associated smart devices, which may not be physically connected to the circuit controlled by the switch. When the mechanical switch is operated, it can control both electrically attached loads, such as a conventional light or appliance, and wirelessly control unconnected smart devices."
2020,"Self-healing polymers used to fabricate electrical devices or to coat electrical devices that have a metal or polymer substrate. The self-healing polymers can be made from modified polymers including polyurethanes, polyureas, polyamides and polyesters and, optionally, cross-linking agents and one or more catalysts. The self-healing polymers can be used to make cable ties, tape, conduit fittings and explosion-proof sealant materials."
2020,"Self-contained mobile solar-powered escalator systems for aircraft entry comprising a security canopy and safety walls for protection, an electric cargo vehicle, an escalator, a lift system, exiting platform, leveler/stabilizers, heavy duty front and rear suspension, formal arriving platform, handrails, repair compartments, expandable waterproof and bulletproof canopy, distance light indicator, inflatable rubber bumper, and emergency brakes."
2020,"Provided is a premagnetization device for a converter system that is connectable to a three-phase electrical grid that has a three-phase power transformer, a converter connected to the power transformer and a circuit-breaker on the grid side of the power transformer. The premagnetization device is premagnetizes the power transformer in a state isolated from the grid. The premagnetization device uses a single-phase reference voltage (Uref) that has a fixed relationship to the grid voltage (Ugrid) with regard to the voltage parameters, in order to generate, based on the measured instantaneous reference voltage (Uref) and the known fixed parameter relationships, by actuating the converter, a three-phase alternating voltage synchronous to the grid voltage (Ugrid) on the grid side of the power transformer."
2020,"Provided is a hydraulic railroad switch machine that incorporates a lock-spring assembly, a point-detection and display system, a connector rod assembly, and a hydraulic system to overcome disadvantages associated with throw-out linkages."
2020,"Provided herein are approaches for reducing particles in an ion implanter. An electrostatic filter may include a housing and a plurality of conductive beam optics within the housing. The conductive beam optics are arranged around an ion beam-line directed towards a wafer, and may include entrance aperture electrodes proximate an entrance aperture of the housing. The conductive beam optics may further include energetic electrodes downstream along the ion beam-line from the entrance aperture electrodes, and ground electrodes downstream from the energetic electrodes. The energetic electrodes are positioned farther away from the ion beam-line than the entrance electrodes and the ground electrodes, thus causing the energetic electrodes to be physically blocked from impact by an envelope of back-sputter material returning from the wafer. The electrostatic filter may further include an electrical system for independently delivering a voltage and a current to each of the conductive beam optics."
2020,"Provided are a high-voltage circuit breaker opening and closing time online monitoring apparatus, a smart multi-dimensional big data analyzing expert system for a high-voltage circuit breaker in a power grid, and methods therefor. The opening and closing time online monitoring apparatus includes a circuit breaker opening and closing events database, a circuit breaker opening and closing time online monitoring module, and a human machine interaction interface. Data in the circuit breaker opening and closing events database is derived from a SCADA and a measurement and control apparatus thereof, a circuit breaker phase selection opening and closing apparatus, a relay protection apparatus and a relay protection information system, and a fault recording apparatus and a fault recording system of each of a substation and a converter station. The circuit breaker opening and closing time online monitoring module includes various modules, and cloud databases for such online monitoring are created."
2020,"Presented herein are implantable medical devices, such as tissue-stimulating prostheses, that are configured to deliver simultaneous stimulation to a recipient. In one embodiment, a tissue stimulating prosthesis comprises a plurality of current sources, a plurality of electrodes (e.g., a linear array of electrodes), and a hardwired electrical network of switches, sometimes referred to herein as a ¡°sparse switch network.¡± The sparse switch network is configured to connect each of the current sources to more than one of the electrodes, and to connect each of the electrodes to only a subset of the current sources. The sparse switch network is configured to prevent adjacent electrodes from being connected to the same current source."
2020,"Pitch system (1) comprising at least one pitch motor drive (3) connected an electrical network (5). Each pitch motor drive (3) is connected to a power bank, and the pitch system comprises a test module adapted to be activated in a test position. The test module comprises a brake module (8) each connected to a pitch motor drive (3), and each brake module (8) is adapted to load a pitch motor drive (3) with a certain load Rb. Hereby a voltage drop takes place over the power bank (6). The power bank (6) is separated into a number of power blocks (9) and the voltage drop ¥ÄV of each power block (9) is adapted to be registered by the test module when the brake module (8) is activated."
2020,"One example includes a forecast engine that generates forecast data that characterizes predicted operating conditions of an energy storage system for a given time period in the future, wherein the predicted operating conditions are based on a load history for a power consuming premises coupled to the energy storage system and on a value history for power provided to and consumed from a power grid. The load history of the power consuming premises characterizes unmetered power transferred to the power consuming premises, metered powered transferred from the power grid to the power consuming premises and metered powered exchanged from the energy storage system to the power grid. In the example, a schedule manager generates an operation schedule for operating the energy storage system. The operation schedule includes charge and discharge patterns for an energy storage source that are tuned to curtail power costs and/or elevate power revenue value."
2020,"Monitoring apparatus for monitoring partial discharge activity in an AC electrical system comprises: a pair (60) of high- and low-frequency sensors; a timing module arranged to receive a cyclic signal from the low-frequency sensor and to provide a timing signal derived from the timing of successive cycles of the cyclic signal; and a monitoring unit (66) arranged to digitise a signal from the high-frequency sensor, to capture the digitised signal as consecutive data blocks of varying duration, and to trigger the capture of each data block in response to the timing signal. A condition monitored electrical system comprises a variable-speed drive (VSD) and a motor (M) operated by the drive, wherein the pair (60) of sensors is arranged at an end of a cable supplying power from the drive to a winding of the motor. A sensor unit (60) for condition monitoring of a high-voltage electrical system comprises a split-core current transformer with a low-frequency winding, arranged for sensing a high-voltage AC waveform in a cable about which the transformer is positionable, and a high-frequency winding arranged for sensing pulses in the cable that originate from partial discharge activity."
2020,"Mobile mixing devices, mobile mixing systems, and related methods are provided. A mobile mixing device can include a frame and a mixing drum securable to the frame. The mixing drum can include a body that forms an internal cavity and can have a forward end and a bottom end. The mixing drum can also include a mouth at the forward end of the body that provides access to the internal cavity of the mixing drum. The mobile mixing device can include a heater support arm having a heater secured to an end of the heater support arm that is distal from the mixing drum. The mixing drum can be used to process cement material when the heater support arm is in a stow-away position or asphalt when the heater support arm is in a heating position with the heater facing into the mouth of the mixing drum."
