A,abstract
2015,"The invention relates to a combined device and method for powering and charging, that comprises an AC motor (6), a converter (2), storage means (5), and switching means (4) either for enabling the powering of the motor (6) or for enabling the charging of the storage means (5) by the converter. The device includes means for compensating the magnetic fields generated during the charge of the storage means (5) in order to limit or prevent the movements of the motor (6) rotor."
2015,"The invention relates to a circuit breaker for protecting an electrical system. The circuit breaker comprises a semiconductor switching element (T1) with a first and a second electrical terminal connected to a mains supply line (LIN) and a control terminal. Such switching element (T1) is controlled by enabling/disabling a control signal (S) applied to the control terminal for switching between an open/closed status and a closed/open status for connecting/disconnecting at least one load (LD) to/from the supply line (LIN). Moreover, the circuit breaker comprises a drive (DV) adapted to enable/disable the control signal (S)."
2015,"The invention provides a light emitting diode (LED) centralized DC (direct-current) power supply system and operating methods thereof. The proposed DC power supply system comprises a three-phase AC (alternating-current) input interface, a DC power supply output interface, N+1 three-phase PWM (pulse width modulation) rectifier modules, LED cluster loads and a power supply management module. The proposed operating methods are described as following: the power supply management module adjusts the duty ratio of the three-phase PWM rectifier modules, based on the control signals formed by synthesizing the information about voltage and current of the positive and negative output buses, the three-phase AC input ends, control signals and output of the three-phase PWM rectifier modules, hence AC voltage of power grid can be directly converted into adjustable DC voltage by the PWM rectifier."
2015,"The invention describes a solar generation method by means of a system (1) comprising a set of solar cells (2) connected to an inverter (4) that transmits the energy generated to an electrical network (6), which comprises controlling the active and reactive power that the system (1) transmits to the electrical network (6) by controlling the voltage (Vcell) of the cells (2) and the output current (Iinv) of the inverter (4), such that: in a first mode of operation, the voltage (Vcell) of the cells (2) provides the maximum active power in accordance with the operating conditions; and, in a second mode of operation, the voltage (Vcell) in the cells (2) is different from the voltage that provides the maximum active power, generating an active power that is lower than the maximum, in order to optimise the integration of the solar generation system (1) into the electrical network (6)."
2015,"The electrical consumption mitigation provided by energy storage systems can be unreliable when a consumption peak lasts long enough to deplete the energy stored and the remainder of the peak is unmitigated. By implementing a waiting period between detecting the peak and discharging the energy storage in which characteristics of the peak are observed, a peak mitigation system can lengthen the effective discharge duration of the energy storage system and prevent unmitigated plateaus from appearing. For example, when a consumption plateau is detected, the system may discharge at a slower rate than when a spike is detected in order to prolong mitigation activities before the conclusion of the plateau. Thus otherwise-incurred demand-related utility charges can be reduced without having to increase the capacity of the mitigation system. In some cases, these processes are performed with respect to the bounds of demand-averaged time periods used to calculate demand charges."
2015,"The Electric Power Converter functions as an uninterruptable power supply, battery management, energy conversion, micro-grid formation, and Power Factor Correction including Total Harmonic Distortion correction in real time. Uninterruptable power supply's use is for always-on, real-time, reduced distortion with functions of load reduction and management during peak load events. The Electric Power Converter is able to establish and sustain a micro-grid with multiple and varying sources of power generation and load conditions. The Electric Power Converter achieves dynamic, real-time, interactive Power Factor Correction (PFC) and advanced voltage harmonic distortion correction with a high efficiency ratio. The Electric Power converter is designed to function with the emerging Smart Grid technologies and provide an overall higher level of operating efficiency and higher quality of electrical power."
2015,"The disclosed system includes a metering device for monitoring electrical power grid conditions, a controller for determining if the metering device is detecting a condition on an electrical grid that is indicative of a delayed voltage recovery event, and a communication device for communicating with one or more remotely located bi-directional power source modules connected to the electrical power grid, wherein the controller is programmed to send a notification via the communication device to the one or more remotely located bi-directional power source modules if the controller detects a condition indicative of delayed voltage recovery event. In some embodiments, the metering device includes a grid metering device. In some embodiments, the metering device measures power factor, and a change in the voltage and ratio of VARs to Watts."
2015,"The device is a self-contained-defense-system. The entire unit is housed inside a blended set of athletic gloves and emits an electrical charge against an unwanted attacker. It can be utilized by men or women, both young and old, for personal safety. The electrical charge emitted is not strong enough to kill, but the voltage can be increased in order to assist the military and the police."
2015,"Telematic method and apparatus adaptively uses fuel cell power source in vehicle with integrated power system, electrical system, telematic system, and body/powertrain system. Telematic communications systems including internet, digital video broadcast entertainment, digital audio broadcast, digital multimedia broadcast, global positioning system navigation, safety services, intelligent transportation systems, and/or universal mobile telecommunications system. Network-accessible software enables integrated modular function for automated control and provision of fuel cell resources for telematic appliance and/or other vehicle electro-mechanical devices."
2015,"Techniques for limited data messaging with standards compliance are described herein. A network may be configured as an advanced metering infrastructure (AMI) for automatic meter reading (AMR). A plurality of endpoints (EP) may each be associated with a meter configured to measure consumption of a resource, such as electricity or natural gas. The plurality of EPs may communicate consumption data to a data collector (DC), which transfers the data to a central office. In one example, network traffic and battery power consumption of the EPs may be reduced if each endpoint packages data as a compact array, having minimal data formatting and tagging. A class object associated with each EP and stored at the DC allows the DC to interpret the compact array. Based on this interpretation, the DC is able to reformulate the data as a COSEM (or other standards-based object) for transmission to the central office."
2015,"Techniques for injecting encryption keys into a meter as a part of a manufacturing process are discussed. Since various encryption keys injected into meters may be specific to each individual meter, a utility company customer may require a copy of the injected encryption keys associated with each individual meter. The techniques may include providing a copy of keys injected into each meter to a utility company customer. In some instances, the meter manufacturer may not store or persist various encryption keys that are injected into the meters during the manufacturing process."
2015,"Techniques for controlling dispatch of electric vehicles (EVs) to perform vehicle-to-grid regulation of power of an electric grid are presented. An aggregator component can individually control transitioning respective EVs of a set of EVs between a charging state and a not-charging state. The aggregator component includes a dispatch controller component (DCC) that can employ a defined dispatch algorithm for EVs to facilitate enabling the DCC to perform unidirectional regulation. The DCC can switch EV charging stations on and off using remote switches to meet a system regulation signal. The DCC can use the dispatch algorithm to make determinations regarding which EV to switch using charging priorities, in accordance defined power regulation criterion(s). The aggregator component can reduce communication signals used to adjust dispatch by sending switching signals to only those EVs of the set of EVs that are changing their charging state at a given time."
2015,"Target wake time (TWT) within single user, multiple user, multiple access, and/or MIMO wireless communications. Within communication systems including different respective devices therein (e.g., wireless stations (STAs), smart meter stations (SMSTAs), etc.), coordination is made with respect to those devices awakening from less than full power state (e.g., from sleep, reduce functionality, power saving state, etc.). A TWT information element (IE) may be included within a frame or a signal corresponding to or based on that frame that is transmitted from one device to other device(s). One or more respective future targeted times (e.g., which may be based on a timing synchronization function (TSF) reference time) at which device(s) may awaken from less than full power state may be included within the TWT IE. Over time, different respective TWT IEs may be provided from various devices, such that respective targeted awake times may be modified dynamically for any given device."
2015,"Systems, methods, and messages of the present invention provides IP-based messages associated with the grid elements, wherein each IP-based message includes an internet protocol (IP) packet that is generated autonomously and/or automatically by the grid elements, intelligent messaging hardware associated with the grid elements, at least one coordinator, and/or a server associated with the electric power grid and its operation, energy settlement, and/or financial settlement for electricity provided or consumed, transmitted, and/or curtailed or reduced. The IP packet preferably includes a content including raw data and/or transformed data, a priority associated with the IP-based message, a security associated with the IP packet, and/or a transport route for communicating the IP-based message via the network."
2015,"Systems, methods, and apparatus for providing a dynamic break and distortion filter. In one embodiment, an apparatus can include an inverter providing alternating current (AC) power at one of a first and second chopping frequency and a filter. The filter can include an input port receiving the AC power and an output port providing output power by selectively passing the AC power from the input port to the output port. The filter may further include an inductor electrically connected to one of the input port and output port and a capacitor electrically connected to the inductor and to a resistor, wherein current does not substantially flow through the inductor and capacitor at the first chopping frequency and does substantially flow through the inductor and capacitor at the second chopping frequency, and wherein the AC power with the second chopping frequency is dissipated in the resistor."
2015,"Systems, methods, and apparatus for pre-processing of electrical power grid data for event-driven automatic generation control (AGC) are presented herein. An AGC application can determine AGC output data, for output to a unit controller that controls power generator(s) related to an electrical power grid, based on current values of a subset of electrical power grid data associated with the electrical power grid that has changed since a prior determination that the electrical power grid data has changed. A pre-process component can determine the subset of the electrical power grid data that has changed since the prior determination, and send the current values of the subset of the electrical power grid data to an area control error component. An event-driven component can determine information in response to an event trigger generated based on processing the current values of the subset of the electrical power grid data received from the pre-process component."
2015,"Systems, methods, and apparatus embodiments for electric power grid and network registration and management of active grid elements. Grid elements are transformed into active grid elements following initial registration of each grid element with the system, preferably through network-based communication between the grid elements and a coordinator, either in coordination with or outside of an IP-based communications network router. A multiplicity of active grid elements function in the grid for supply capacity, supply and/or load curtailment as supply or capacity. Also preferably, messaging is managed through a network by a Coordinator using IP messaging for communication with the grid elements, with the energy management system (EMS), and with the utilities, market participants, and/or grid operators."
2015,"Systems and methods for visualization of Advanced Metering Infrastructure (AMI) deployments are disclosed. A status associated with communications towers or metering devices in an AMI deployment can be monitored based on alarms generated by a metering vendor system or based on thresholds specified in the AMI operations database. A user interface can be generated that allows the AMI deployment to be visualized, with status indicators associated with statuses overlaid on a map. The user interface can further facilitate visualization of progress of tasks associated with AMI operations."
2015,"Systems and methods for managing power supplied over an electric power grid by an electric utility and/or other market participants to multiple power consuming devices, each of which having a Power Supply Value (PSV) associated with its energy consumption and/or reduction in consumption. Power flow to the power consuming devices is selectively enabled and disabled, or power-reduced thereto, by one or more controllable devices controlled by the client device. Power control messages from a controlling server indicate amounts of electric power to be reduced and an identification of at least one controllable device to be instructed to disable or reduce a flow of electric power to one or more associated power consuming devices."
2015,"Systems and methods for evaluating the stability of an islanded electrical system (off-grid) using high-speed frequency measurements of the electrical signal supplied by an alternate power source in the islanded electrical system. Additional inputs may include status signals from an automatic transfer switch, a generator, and loads within the islanded electrical system. The high-speed frequency measurements have a resolution sufficient to enable analysis of any combination of the frequency magnitude (e.g., sudden increase), frequency slew rate (e.g., frequency rate of change), frequency rate of recovery (e.g., frequency recovery time), or frequency oscillations (e.g., frequency ringing around the nominal value before settling) to indicate the presence of an actual or impending instability of the islanded electrical system. The frequency referred to herein corresponds to the frequency at which an alternating current supplied by the alternate power source is cycling."
2015,"Systems and methods for distributed energy services management are disclosed. A particular embodiment includes: receiving an input command via a network interface at a site gateway, the input command including information for controlling one or more physical devices at a site; converting, by use of a data processor, the input command to a virtualized command in a common command format; executing, by use of the data processor, one or more executor modules to cause execution of one or more corresponding virtual devices associated with the virtualized command; and using the executed one or more virtual devices to control the corresponding one or more physical devices at the site."
2015,"Systems and methods for black starting a power grid are described. A battery-powered configuration including, but not limited to, a motor, drive, and batteries can be coupled to a condenser which is coupled to a power grid. The drive can draw power from the batteries and use the power to accelerate the motor. As the motor accelerates, the condenser can accelerate by virtue of a shaft coupling the motor to the condenser. Upon the condenser reaching a certain speed or operational capacity, an inverter can de-block from a power distribution line and allow power to enter the power grid. In certain embodiments, a control device such as a circuit or computing device can be used to facilitate the black start of the power grid."
2015,"Systems and methods for an edge of network voltage control of a power grid are described. In some embodiments, a system comprises a distribution power network, a plurality of loads, and a plurality of shunt-connected, switch-controlled VAR sources. The loads may be at or near an edge of the distribution power network. Each of the loads may receive power from the distribution power network. The plurality of shunt-connected, switch-controlled VAR sources may be located at the edge or near the edge of the distribution power network where they may each detect a proximate voltage. Further, each of the VAR sources may comprise a processor and a VAR compensation component. The processor may be configured to enable the VAR source to determine whether to enable the VAR compensation component based on the proximate voltage and to adjust network volt-ampere reactive by controlling a switch to enable the VAR compensation component."
2015,"Systems and method for detecting potentially harmful harmonic and direct current signals at a transformer are disclosed. One system includes a protection circuit electrically connected to a transformer neutral, the transformer electrically connected to a power grid, the protection circuit including a DC blocking component positioned between the transformer neutral and ground and one or more switches selectively actuated to form a path between the transformer neutral and ground in the event of unwanted DC current at the transformer neutral. The system also includes a control circuit electrically connected to the protection circuit and positioned to selectively actuate the switches based on observed conditions within the protection circuit. The system further includes a plurality of test connections disposed within the protection circuit and useable to test electrical properties of the protection circuit."
2015,"Signals are transmitted from at least one transmitter that is positioned in an electrical network. The signals that have been transmitted are received a single receiver positioned within the electrical network. At the single receiver, the received signals are analyzed and a determination from the analyzing the received signals is made as to whether a fault has occurred in the electrical network and the approximate location of the fault."
2015,"Several million television receive antennas installed on roof tops in the US and around the world. A method is disclosed that uses each of the millions of television receive antennas as transmitters to provide high speed wireless mobile and broadband infrastructure to send and receive internet, data, audio, video, at user locations and communication between devices and sensors securely. This is the first converged broadcast and broadband interactive wireless infrastructure utilizing the television as an interface for applications such as financial transactions, home-to-home interconnection, environmental, energy management (smart meters), social networking, streaming, gaming, and security management. A personal server connects to a television receiver and antenna which connects among them wirelessly and connect to a broadcasting site server and an electric-substation server. The invention creates wireless cloud eliminating the need of a personal computer. The method overcomes the problem of interference whist preserving latency, synchronization, and time accuracy."
2015,"Session recovery after network coordinator or AP restart for single user, multiple user, multiple access, and/or MIMO wireless communications. Restart or reset of a network coordinator (e.g., an access point (AP) or other network coordinator type device) may occur for various reasons (e.g., a power cycle or power failure, inadequate failover protection, scheduled or planned power outages such as for including network maintenance, software upgrades, etc.). Upon determination of network coordinator restarted or reset, a singular bit within a communication from the network coordinator indicates synchronization or not of the its timing synchronization function (TSF) (e.g., with other devices in the communication system, such as wireless stations (STAs), smart meter stations (SMSTAs), etc.). A given device (e.g., STA, SMSTA, etc.) can provide its current TSF to the network coordinator so that it can resynchronize, re-establish its scheduled for wake times of those devices (e.g., target wake times (TWTs)), etc."
2015,"Provided is an electric vehicle charging apparatus, and more particularly, an electric vehicle charging apparatus that periodically transmits a consumed amount of power to a cost claim server, so as to claim a cost per unit time. The charging apparatus includes a charging certification unit receiving certification information of the electric vehicle, a power measurement unit generating power consumption information as a result obtained by calculating an amount of power consumed for charging the electric vehicle, and a communication unit transmitting the certification information to a certification server, and transmitting the power consumption information to a cost claim server."
2015,"Provided is a hydraulic railroad switch machine that incorporates a lock-spring assembly, a point-detection and display system, a connector rod assembly, and a hydraulic system to overcome disadvantages associated with throw-out linkages."
2015,"Provided herein is a liquid-filled, non-reclosable tetrahedral or pillow-shaped packaging container having a longitudinal fin seal and a pair of transverse seals. In the case of tetrahedral packages, the transverse seals are perpendicular to one another. Also provided herein is an apparatus for the formation of such fin seals as part of a continuous packaging and filling operation. A third aspect of the apparatus of the present disclosure is the development of a heated jaw that exhibits consistent heating across the jaw face. Yet another feature of the apparatus of the present disclosure is provided in a modified, closed-loop electrical system for real-time monitoring and adjustment of the temperatures of the heated jaws, as they are moving."
2015,Provided are an apparatus and a method for energy management. The energy management apparatus includes: a receiving block configured to receive energy use information from at least one sensor; and an estimating block configured to calculate a sum and change of energy use per predetermined time slot from the received energy use information and estimate energy use or energy charge after a certain time based on the calculation of the sum and the change. The method includes: receiving energy use information from at least one sensor; and calculating a sum and change of energy use per hour from the received energy use information and estimating energy use or energy charge after a certain time slot based on the calculation of the sum and the charge.
2015,"Power generating component connectivity testing methods and apparatus are disclosed. At a power generating component, a connectivity testing condition is detected. A connectivity testing procedure is performed on detection of the connectivity testing condition, to test connectivity in a system that includes the power generating component and an unpowered electrical system. Connectivity is tested before the electrical system is connected to a power grid. An indication of connectivity can be provided by receiving connectivity information indicating connectivity between power generating components and the unpowered electrical system; and providing a representation of the connectivity between the power generating components and the electrical system. This representation could include, for example, one or more of: a connectivity alert, a visual representation of the power generating components; and a visual representation of the electrical system."
2015,"Optimizes the operation and control of electric generators against events produced in the power grid, such as voltage dips or overvoltages, comprising the following steps: detecting that the DC bus voltage level (Vbus) (301) exceeds the maximum operating limit established in normal conditions; enabling activation permission of the chopper (201); activating the different operating states (304) of the chopper (201) according to the DC bus voltage level (Vbus) (301) and to the current entering the DC bus (Iin.bus) from the generator; detecting that the DC bus voltage level (Vbus) (301) is within the normal operating range; enabling deactivation permission of the chopper (201); deactivating the different operating states (304) of the chopper (201) according to the DC bus voltage level (Vbus) (301) and to the current entering the DC bus (Iin.bus) from the generator."
2015,Modular anode assemblies are used in electrolytic oxide reduction systems for scalable reduced metal production via electrolysis. Assemblies include a channel frame connected to several anode rods extending into an electrolyte. An electrical system powers the rods while being insulated from the channel frame. A cooling system removes heat from anode rods and the electrical system. An anode guard attaches to the channel frame to prevent accidental electrocution or damage during handling or repositioning. Each anode rod may be divided into upper and lower sections to permit easy repair and swapping out of lower sections. The modular assemblies may have standardized components to permit placement at multiple points within a reducing system. Example methods may operate an electrolytic oxide reduction system by positioning the modular anode assemblies in the reduction system and applying electrical power to the plurality of anode assemblies.
2015,"Methods, systems, and apparatus, for wirelessly controlling electrical loads. In an aspect, a system include a wireless controller with a communication subsystem that communicates with a plurality of power control devices over a first network, communicates with a wireless smart metering device over a second network, communicates with a system controller over a third network. The system receives an event message from one or more of the wireless smart metering device over the second network or the system controller over the third network, generates one or more power commands for the power control devices, the one or more power commands configured to cause the power control devices to adjust one or more power loads in response to the event message, and transmits the one or more power commands to the power control devices over the first network."
2015,"Methods of generating heat maps of assets using clustering of assets are disclosed. Some methods include receiving a list of assets, assigning the assets to one or more heat range categories based on the status of the assets, assigning assets operating within a zone to a zone cluster, assigning the assets of the zone cluster to category clusters based on the heat range categories assigned to the assets. The positions of the clusters may be calculated for mapping, and may be displayed on a map. Some embodiments of these methods allow a user to quickly detect and locate non-standard assets on a map while standard assets are consolidated to clusters that are less prominent to the user. This leads to minimizing the time required to form responses to de-load hotspots in an electrical grid, minimizing the cost of assets by reducing the need for hardware redundancy, and minimized equipment outages."
2015,"Methods for recovering viscous oil include receiving electrical power from an electrical grid fed by at least one fluctuating electricity supply. The methods also include using at least a portion of the received electrical power to heat a first fluid stream using an electrical heater. The methods also include heating a second fluid stream with a fired-heater using a combustible fuel. The methods further include using both the first and second heated fluid streams to aid oil recovery. In accordance with these methods, the heat output of the electrical heater is adjusted during production operations to at least partially match an estimated mismatch between electrical power supply from and demand on the grid. At the same time, the heat output of the fired-heater is adjusted to at least partially compensate for fluctuations in the electrical heater heat output."
