A,abstract
2019,"A method for generating corrected measured current in an Intelligent Electronic Device (IED) that is a true representation of primary current in an electrical network is disclosed. The method uses regression and a first threshold on measured sampled values from CT to detect a deviation instance that indicates a possibility of saturation. Wavelet and second threshold based detection of instances of saturation is then done. Then a regression based correction that uses a dynamic correction factor is implemented in real time to obtain corrected sampled values i.e. corrected measured current. Ending of correction is done based upon a predetermined selection criterion, The generated corrected measured current is used for protection and control functions in the IED. A CT output re-generation module as a functional module in the IED for implementing the method as described above is also disclosed."
2019,"A method for determining a fault distance estimate triggering in an electrical network (EN). The method comprises detecting a fault in the electrical network (EN), determining, in response to the detection of the fault, at least a number of successive initial fault distance estimates (idef) continuously during the presence of the fault, and providing a triggering, on the basis of the progress of the fault distance estimate determination, for recording at least one fault distance estimate (idef, fdef).Also a system for determining a fault distance estimate triggering in an electrical network (EN)."
2019,A method and a system for power management for a plant electrical network are provided. The power management system over a plant-wide communication network includes both concepts of hierarchical level and distributed level power management using multiple controllers. At least one controller in the power management system is configured for power management in a first local process area within the plant electrical network and is capable to communicate with at least a second controller configured for power management in a second local process area within the plant electrical network over the communication network.
2019,"A converter (12) for an electrical system (10) is controlled in such a way, that switching sequences with switching time instants for the converter (12) that have been determined with respect to a certain first optimization goal are modified in a second step. A resultant flux error is determined. The switching time instants are modified to reduce the flux error."
2018,"The present invention relates to a transient current and voltage protection device for electrical energy conversion systems connected to the power grid, comprising a diode bridge connected between the power grid and the power section of said inverter, upstream of the main filtering inductors."
2018,"An impedance matching element is disclosed which can be used for voltage and/or current sensing or indicating devices used in medium voltage systems in order to improve signal integrity of output signals in comparison with known sensing devices. To enhance sensing accuracy and provide higher output signal immunity against interferences and impedance mismatches, the electric field sensor and/or the magnetic field sensor can be connected to the impedance matching element which allows connection to an independent analog measuring device and is powered from an energy harvester, with an impedance matching electronic board."
2018,"A unique electrical system includes a first electrical component and a second electrical component. A conductor electrically couples the first electrical component with the second electrical component. A sensor is constructed to sense an AC power flow in the conductor and output an AC signal proportional to the AC power flow. A band-pass filter is in electrical communication with the sensor and constructed to receive and filter the AC signal and to generate an AC voltage proportional on the AC signal. A controller is in electrical communication with the band-pass filter, and is operative to receive and sample the AC voltage. The controller is configured to execute program instructions to sum sequential AC voltage values received from the band-pass filter over a sample time period, and to determine whether an arc fault has occurred based on the summed AC voltage values."
2018,"A method, system and computer program product enhance the commercial value of electrical power produced from a wind turbine production facility. Features include the use of a premier power conversion device that provides an alternative source of power for supplementing an output power of the wind turbine generation facility when lull periods for wind speed appear. The invention includes a communications infrastructure and coordination mechanism for establishing a relationship with another power production facility such that when excess electrical power is produced by the wind turbine facility, the excess may be provided to the power grid while the other energy production facility cuts back on its output production by a corresponding amount. A tracking mechanism keeps track of the amount of potential energy that was not expended at the other facility and places this amount in a virtual energy storage account, for the benefit of the wind turbine facility. When, the wind turbine power production facility experiences a shortfall in its power production output it may make a request to the other source of electric power, and request that an increase its power output on behalf of the wind turbine facility. This substitution of one power production facility for another is referred to herein as a virtual energy storage mechanism. Furthermore, another feature of the present invention is the use of a renewal power exchange mechanism that creates a market for trading renewable units of power, which have been converted into ¡°premier power¡± and/or ¡°guaranteed¡± by secondary sources of power source to provide a reliable source of power to the power grid as required by contract."
2018,The filtering per the unit in the multiple electricity share controllers (32 1-n) is used to obtain the control method for corresponding with the control device (30) is the electricity shared instruction signal about each units among the multiple different energy storage units (22 1-n) in the hybrid energy storage system in one form of the teachingses at this specification. By filtering the input signal by using filter having the filter response including the energy storage units of the type more than 2 the hybrid energy storage system and the electricity shared instruction signal about each energy storage unit is fitted in energy storage properties of the energy storage unit (tailored) it is obtained. It reflects the load changes about the electricity grid (10) and the input signal is generated with the remote node to local or the input signal can be provided. Electricity share control loops used for each energy storage unit are good. It can be identical about architecture and implementation. However in order that each energy storage unit is operated as each this loop to the mode supplementing its energy storage properties it is fitted. Implementation are possible with the dedicated filter ring. The values which become separated of one or more other control parameters are utilized.
2018,"A method and apparatus is disclosed for circuit breaker handle the delayed zero crossing of the current through the fault (110). Interface unit 100 is configured to couple an alternating current (AC) power system 102 coupled to a direct current (DC) power system 103, and or vice-versa. Interface apparatus 100 includes at least one converter for DC power systems (104, 105, 108), and this the converter (104, 105, 108) having a for converting the AC power converted into DC power, and or vice-versa the DC-side and the converter (104, 105, 108) for coupling to 103 includes an AC-side for coupling to an AC power system (102). At least one transducer (104, 105, 108) circuit in the current path between the AC side of the AC power system 102, circuit breaker 110 is disposed. Generated in the case of failure in the fixation part of the interface device 100, it is something that the risk of cross-existence of the fault current zero delay. When detecting that the failure occurs in the fixation portion of the interface unit 110 in the interface device 100, the fixation portion and is only a circuit breaker in the selected delay period compared with the case failing as part of another interface device 100 ( 110) may delay the contact of the open circuit. 1"
2018,"Interface device 100 is disclosed that interface device is configured to couple an alternating current (AC) power system 102, a direct current (DC) power system 103, and vice versa. The interface device 100 is provided with a converter module (104, 105, 106) in which a plurality are connected in series. Each transducer module (104, 105, 106) is configured to provide the voltage based on the contribution to the examples at least a portion of the AC waveform example in the voltage of the DC power system, comprising: at least one multi-level converter cell (141-1, ... , 141-N, 142-1, ..., 142-N, 143-1, ..., 143-N, 144-1, ..., 144-N, 145-1, ..., 145-N, 146-1, ... , provided with a 146-N). Each transducer module (104, 105, 106) is a multi-level converter cell (141-1, ..., 141-N, 142-1, ..., 142-N, 143-1, ..., 143-N, 144-1 , ..., 144-N, 145-1, ..., 145-N, 146-1, ..., 146-N) electrically connected to at least two stations, including a parallel thyristor, at least one converter valve (151-1 to , ..., 151-N, 152-1, ..., 152-N, 153-1, ..., 153-N, 154-1, ..., 154-N, 155-1, ..., 155-N, 156-1 , ..., and a 156-N). Converter valve (151-1, ..., 151-N, 152-1, ..., 152-N, 153-1, ..., 153-N, 154-1, ..., 154-N, 155-1, ..., 155 -N, 156-1, ..., 156-N) has at least one multi-level converter cell (141-1, ..., 141-N, 142-1, ..., 142-N, 143-1, ..., 143- N, 144-1, ..., 144-N, 145-1, ..., 145-N, 146-1, ..., to selectively control any polarity of voltage supplied by the contribution of the 146-N), the selected current It can be switched between conducting state and non-conductive states involving the conduction direction. Converter valve (151-1, ..., 151-N, 152-1, ..., 152-N, 153-1, ..., 153-N, 154-1, ..., 154-N, 155-1, ..., 155 -N, 156-1, ..., 156-N) is also, for example, it can be helpful as a failure protection for switching over current direction. 2"
2018,The invention relates to a process of configuring a standalone self-supplied numeric controlled relay for providing phase and earth over current protection to electrical systems by accurate current measurement. The arrangement for current measurement with control algorithms is provided for power control by providing amplified and conditioned current for optimization between the current necessary to power an electronic circuit and the fidelity of a measured current waveform so that they both are at the acceptable levels at the same time. This invention disclosure describes the current sensing and associated algorithm for power control in a truly self- powered relay.
2018,"A method and an apparatus for differential protection of a three phase electric connection of an electric system, the apparatus comprising: means (10A, 10B) for determining a value of an operate quantity, which operate quantity is based on a difference between current quantities at a first point and a second point of the electric connection (20), and means (10A, 10B) for detecting a fault in the electric connection (20) between the first point and the second point if the value of the operate quantity exceeds a value of a predetermined threshold quantity, wherein the operate quantity is based on a difference of residual currents at the first point and the second point, or a quantity indicative thereof, and a coefficient indicative of an angle between a residual voltage of the electric connection (20) and the difference of residual currents at the first point and the second point."
2018,"A method and an apparatus for detecting a phase-to-earth fault on a three-phase electric line (30) of an electric network, the apparatus comprising means for determining a neutral admittance, or a quantity indicative thereof, on the basis of a ratio between a difference between zero sequence currents on the three-phase electric line and a difference between zero sequence voltages in the electric network before an earth fault and during the earth fault; and means for comparing the determined neutral admittance, or the quantity indicative thereof, to a predetermined operation characteristic to detect a phase-to-earth fault on the three-phase electric line, wherein the predetermined operation characteristic, when presented on an admittance plane, defines a closed area such that the centre of the closed area is offset from the origin of the admittance plane towards a negative susceptance direction and/or towards a negative conductance direction."
2017,"A power plant, and a method for using an electrical unit therefor are disclosed, wherein, an electrical machine can be connected to a power network via a converter and a block transformer. A method is disclosed for using the electrical unit, wherein the converter disconnects the block transformer from the machine in the event of a malfunction of the block transformer."
2017,"A method of classifying an event in an electrical grid. The method utilizes event related data provided by intelligent electronic devices and provides the operator with a single conclusion classifying the event, thereby helping the operator to determine the mitigation actions. The method includes receiving individual event related data from each intelligent electronic device, and determining whether the event is a fault or a non-fault based on probabilistic methods applied to the event related data. A corresponding system is also presented herein."
2017,"A design of a protection relay, and interface with an operator of a protection relay, are disclosed. The protection relay can include a base relay for measurement of line current and for generation of a trip signal, a base Human Machine Interface (HMI) for user specifying of a base setting of an operating parameter of the protection relay, and an optionally active Human Machine Interface (HMI) unit having a processing unit to manage plural activities with controlled power consumption."
2017,"The invention relates to interface for a self powered protection relay that uses mechanical switches (130) for its configuration. The protection relay comprises of a base relay for measurement of line current and generation of a trip signal, a Human Machine Interface (HMI) unit (110) for specifying, by a user, a base setting of an operating parameter of the protection relay. The base relay is self -powered from the line and the HMI unit is provided with auxiliary power supply (150). The protection relay is configured with mechanical switches (130) provided in the protection relay. The HMI unit in the protection relay is designed to detect and alert the user of the relay of any change in the base setting carried out with one or more mechanical switches (130) provided in the relay in powered and unpowered conditions of the base relay."
2017,The invention relates to design of protection feature in a self powered protection relay. It specifically provides a relay with sensitive earth fault protection. This protection is being achieved in tandem with optimal power on trip time (switching to fault) and with integrated logic for inrush discrimination. The self supplied protection relay is provided with a current processing module adapted to measure and evaluate line current to generate trip signal. The current processing module has the capability of inrush current suppression to block earth fault detection during an inrush condition and thereby increase sensitivity of fault detection.
2017,"Method and apparatus for detecting an earth fault on a three-phase electric line (30) of an electric network, the apparatus comprising means for determining a value of a neutral admittance of the three-phase electric line and means for detecting the earth fault on the three-phase electric line on the basis of the determined value of the neutral admittance and one or more predetermined parameter values, wherein the means for detecting the fault on the three-phase electric line comprise means (302) for converting the determined value of the neutral admittance from a neutral admittance domain into a residual current domain, means (304) for comparing in the residual current domain the converted value of the neutral admittance with the one or more predetermined parameter values given as residual current quantities and means for detecting the earth fault on the basis of the comparison."
2017,"A method and apparatus for determining a distance of a phase-to-phase fault or a three-phase fault on a three-phase electric line, the apparatus (40) comprising means configured to determine a first estimate value for a distance between the measuring point (40) and a point (F) of fault on the basis of a first equation based on a fault loop model in which the point of fault is located between the measuring point and load of the electric line, and a second estimate value for the distance on the basis of a second equation based on a fault loop model in which the load of the electric line is located between the measuring point and the point of fault; and means configured to select according to predetermined criteria one of the determined two estimate values as the distance between the measuring point (40) and the point of fault (F)."
2017,"A method and an apparatus for adapting earth-fault protection of an electric network, the apparatus comprising means for detecting an earth fault in the electric network, means for determining a frequency of a residual voltage of the electric network, and means for adapting, in response to the determined frequency of the residual voltage being lower than a predetermined threshold, the earth-fault protection settings of the electric network."
2016,"In a method based on the MPDTC algorithm for controlling an inverter of an electrical system, the harmonics and resonances in the inverter can be damped by extracting frequency information from predicted data of the MPDTC algorithm and by damping harmonic distortion of the electrical system by reintroducing the extracted frequency information into a control loop of the inverter."
2016,"An interface is disclosed for a self powered protection relay that uses mechanical switches for its configuration. The protection relay can include a base relay for measurement of line current and for generation of a trip signal, and a Human Machine Interface (HMI) unit for specifying, by a user, a base setting of an operating parameter of the protection relay. The base relay can be self-powered from the line and the HMI unit can include an auxiliary power supply. The protection relay is configured with mechanical switches provided in the protection relay. The HMI unit in the protection relay is designed to detect and alert the user of the relay of any change in the base setting carried out with one or more mechanical switches provided in the relay in powered and unpowered conditions of the base relay."
2016,"Among other things, one or more techniques and/or systems are provided for maintaining an electrical network model describing an electrical network. A fault detection, fault isolation, and load restoration (FDIR) component, a voltage/var control (VVC) component, and/or other components may be provided with access to the electrical network model so that the components may have access to relatively up-to-date and/or accurate information describing the electrical network when executing functionality for the electrical network. For example, the FDIR component and the VVC component may be synchronized based upon the electrical network model so that the FDIR component may have notice of network changes by the VCC component, and/or the VCC component have may have notice of network changes by the FDIR component."
2016,"A protection relay is provided for protection of an electric network. The protection relay measures an electric signal in the network, converts the measured signal to a frequency domain representation of the measured signal, and generates a measuring phasor based on the frequency domain representation, where the phase rotation of the measuring phasor is dependent on one or more frequency components present in the measured electric signal. The protection relay compares the measuring phasor to the reference phasor, where the phase rotation of the reference phasor is based on either a nominal or a measured frequency of the electric network, and launches protection if the comparison of the of the measuring phasor and the reference phasor fulfils a predetermined criterion."
2016,"A protection feature is disclosed for a self powered protection relay having, for example, sensitive earth fault protection. Protection can be achieved in tandem with optimal power on trip time and with integrated logic for inrush discrimination. The self supplied protection relay can include a current processing module to measure and evaluate line current to generate a trip signal, and to suppress inrush current to block earth fault detection during an inrush condition and thereby increase sensitivity of fault detection."
2016,"A method in a controller for protection of a voltage source converter including one or more phases, each phase including one or more series-connected converter cells. Each converter cell has a by-pass switch for enabling by-pass thereof. The method includes the steps of detecting an over-voltage condition, and controlling simultaneously the by-pass switches of each converter cell, so as to bypass the converter cells upon detection of such over-voltage condition. The invention also encompasses a controller, computer programs and computer program products."
2016,"A method and device are disclosed for supervising the operation of plural current transformers and for prevention of a malfunction, such as false tripping of power in an electrical system. Exemplary embodiments can include measuring current parameters (e.g., magnitude and phase angle) for each winding in current transformer (CT) sets. A negative sequence current can be calculated from measured phase currents and a fault condition determined. A phase angle difference parameter derived from phase measurements between two healthy CTs can be used as an additional condition parameter for reliable operation of equipment in the electrical system."
2016,"A method and apparatus are provided for differential protection of a three phase electric connection of an electric system. The apparatus includes means for determining a value of an operate quantity, which operate quantity is based on a difference between current quantities at a first point and a second point of the electric connection, and means for detecting a fault in the electric connection between the first point and the second point if the value of the operate quantity exceeds a value of a predetermined threshold quantity. The operate quantity is based on a difference of residual currents at the first point and the second point, or a quantity indicative thereof, and a coefficient indicative of an angle between a residual voltage of the electric connection and the difference of residual currents at the first point and the second point."
2016,"The power for the automatic seonwi support vessel system (3) is provided. Power system disclosed herein reduces the fuel consumption of the driven generator combustion engine, the carbon deposits accumulation and at the same time reducing the risk of my glazing cylinder bore, a power failure for the class of any of the automatic seonwi support provide sufficient protection for. In the electric power system 3 comprises a first combustion engine driven generator (G1) and a second combustion engine-driven generator (G2) and the battery unit 11 and the battery unit 11, the power to the vessel (1) having a converter unit (9) configured to supply, in the first operating state of the power system (3) of the first combustion engine driven generator (G1) only being configured to supply power to the vessel wherein the first in the second operating condition the combustion engine driven generator (G1) is missing in the defect and the second combustion engine-driven generator (G2) is configured to supply power to the ship the converter unit 9 first in the operating state it is configured to supply power to the ship between the transition to the second operating state. A delimited power system (2) system having several of the above-mentioned electric power system 3 may be provided. 2"
2016,"The invention relates to method of detecting out of step presence in an electric power network. The method is based on a protection device (2, 3) having means (3) for measuring voltage and currents signals of the electric lines (1) at a local (A) and remote (B) terminals and having a computer means for data processing and calculation a frequency of current and voltage at the local terminal (A) and at the remote terminal (B) and for calculating a value of the frequency. The method further comprises the following steps: calculating a value of difference of frequency differences ¥Äf between the local (A) and remote (B) terminals, determination criteria Crit1, Crit2, Crit3, Crit4 for out of step detection and configuration of special thresholds for each criterion by a user, determination of the presence of out of step through a logic product of the results of all criteria and automatically creating a signal for activating remedial action, triggering an alarm or passing the signal indicating the out of step detection to other protection devices."
2016,"The invention relates to a power plant, particularly a method for using an electrical unit (1) therefor, comprising an electrical machine (2), wherein the machine (2) can be connected to a power network via a converter (3) and a block transformer (4). The invention relates to a method for using the electrical unit (1), wherein the converter (3) disconnects the block transformer (4) from the machine in the event of a malfunction of the block transformer (4)."
2016,"The invention relates to a method of out of step detection in an electric power network. The method detects out of step condition (S6) using comparison of apparent power phasors from local (A) and remote (B) locations, where the phasors are determined. The method is based on a protection device (2, 3) having means (3) for measuring voltage and currents signals of the electric lines (1) at local (A) and remote (B) terminals and having a computer means for data processing and calculation of an active and a reactive power at the local terminal (A) and at the remote terminal (B) and for calculating an apparent power SA and SB. The method further comprises the step of determining criteria Crit1 and Crit2 for out of step detection where Crit1 consist of examining the condition of a crossing of the phasors of the apparent power SA and SB and vice versa, and configuring of a special threshold for the second criterion Crit2 set by a user, determining the presence of out of step through a logic product of the results of the two criteria and automatically creating a signal for activating remedial action, triggering an alarm or passing the signal indicating the out of step detection to other protection devices (S7)."
2016,"The invention relates to a method and a controller (8) for protection of a voltage source converter (1) comprising one or more phases (L1, L2, L3), each phase comprising one or more series- connected converter cells (2-1L1, 2-2L1,..., 2-nL1; 3-1L2, 3-2L2,..., 3-nL2 : 4-1L3, 4-2L3,..., 4-nL3). Each converter cell comprises a by-pass switch (S-1L1, S-2L1,..., S-nL1; S-1L2, S-2L2,..., S-nL2; S-1L3, S-2L3,..., S-nL3) for enabling by-pass thereof. The method comprises the steps of: detecting an over-voltage condition, and controlling simultaneously the by-pass switches of each converter cell so as to bypass the converter cells upon detection of such over- voltage condition."
