A,abstract
2005,"Disclosed are the security policy management device for managing the network access policy in order to integrate the dispersed security policy at the smart grid environment and apply and the method. The security policy management device according to the present invention comprises the topology extracting unit extracting the rule set generating unit which produces the rule set by acquiring the access policy security rule predefined from one or more system and converting into the document of the standard form , and the network configuration about one or more system in the network topology and the standard policy making part merging the generated rule set and the extracted topology and produces the standard policy."
2005,"The present invention relates to the communications device for the telemetering infra and the method for suppressing the generation of the bulk same time response packet, and the control object appliance including data concentrator and the third communications unit, and the second controller and storage including the first controller, and the first communications unit and the second communications unit is included. And the acknowledgement signal is transmitted to data concentrator and the simultaneous occurrence of the bulk acknowledgement signal can be prevented only the group which according to the invention, divides the control object appliance into multiple groups and is designated to the multicast way and the overload and communications barrier of data concentrator can be prevented."
2005,"The present invention relates to the bus lines defect detection device of the intended the electric power system electric power substation and method the transformation of electric energy and power distribution it transmits power. That is, the bus lines defect detection device of the present invention is characterized to include the break judging unit which adds up the vector valued about the current of the vector valued about the current of the gathering unit collecting the voltage and current information of the electric power facilities and main transformer and one or more feeder side line in which electricity is supplied through the main transformer and in that way determines whether the bus lines malfunction occurred among the inside and outside of the bus lines in at least one including the main transformer doing the function of perceiving the malfunction of the bus lines in which the main transformer and line are connected by using the breaker and disconnecting switch and for this, the bus lines defect detection device of the present invention is measured from multiple intelligent electronic devices, the breaker, and the disconnecting switch, and line."
2005,"The invention relates to the HVDC control system minimizing the operation loss of the electric power system and method thereof and system operation data the supervisory control data collecting part collecting the monitoring and control data of system facilities, the system operation data generate part producing system operation data the monitoring and control data to the natural disposition, and the HVDC control value extraction part calculating the loss value of the system system operation data as the natural disposition and extracts the minimum value in the control value of the HVDC (High Voltage Direct Current) controller among the calculated system loss value are included include the HVDC control system minimizing the operation loss of the electric power system including the power offset flowed in with the power offset transmitted from each bus lines of the system, the voltage value of the bus lines, the allowable voltage value of the system, and the HVDC allowable power transmission value."
2005,"The present invention is to provide the error wiring detecting apparatus and method. The error wiring detecting apparatus for sensing the rating error wiring of the smart M includes the error wiring determining unit which determines whether any one of error wiring sensing parameter the error wiring sensing standards for sensing the rating error wiring of the smart M and the parameter production part bringing forth the error wiring sensing parameter is set up are satisfied in the error wiring sensing standards and or not senses the rating error wiring including the voltage real effect value on 3, the current effective value, and the amount of effective electric power value, and the reactive power amount value. The error wiring sensing standards may be the case where the amount of effective electric power value at one phase or greater is measured with the negative direction, and the voltage real effect value of one phase is the first value or less of the average rated voltage of rest two phases. And it sets up as any one of case, and the amount of effective electric power value at one phase or greater and reactive power amount value is altogether measured to the direction of the amount it is the second number or greater which is greater than the first value."
2005,"The present invention is to provide the HVDC system control system at EPSL electric power system which calculates the HVDC tide control input improving the reliability of the system the overload and bus lines voltage drop of the system track are minimized in EPSL where the disturbance or the change of the system is continued and it draws the optimal volume of traffic and in that way it prevents the serious voltage decline and increases the margin of the transmitted power. For this, the invention relates to load-flow calculation data for the state estimation about the error of the multiple system of the electric power facilities and the system data collecting part, which collects system data the it watches multiple systems it is online connected system data collecting part, measure and system data collected by the system data collecting part and power flow calculation. And characterized to include the electric power system interpreter converted, and the HVDC driving control part generating the predetermined assumption accident for load-flow calculation data from the electric power system interpreter and diversifies the power flow control desired value of HVDC and calculates the power flow and determines the desired value of the minimum value with the volume of traffic of HVDC."
2005,"The remote apparatus for upgrading firmware and method of the telemetering terminal for the response including the delay time in the response packet electrical transmission about the packet received from the master station packet-transmiting are suggested. The remote apparatus for upgrading firmware of the presented telemetering terminal comprises the command packet for the master station and formware upgrade, the image file for the formware upgrade of the slave station, the next command packet from the communications unit: master station sending and receives the response packet for the image file and command packet, or the operation unit computing the delay time for receiving the image file and the controller which controls the operation unit so that it compute the delay time if the command packet is received from the communications unit and controls the communications unit in order to transmit in the response packet about the command packet which receives including the delay time which computes in the operation unit with the master station."
2005,The invention comprises the charge infra performance monitoring module collecting the operating information from the charge infra administration module and the charge infra administration module transmitting the operating information of the charge infra facility for managing the battery charger which charges the electromobile by utilizing the battery charger and using through the communications network from the charge infra administration module and analyzes and controls the performance about the charge infra facility.
2005,The intelligent telemetering protocol transmission system and the method for inserting the packet which is the standard protocol of the meter in the packet transmission between data concentrator and the remote checking server of the DLMS protocol shape into the B-SMCP protocol and transmitting of the task oriented binary format are suggested. The presented intelligent telemetering protocol transmission system of the task oriented binary format includes the first protocol transmitting device which includes the command packet produced in the remote checking server of the DLMS protocol shape in the B-SMCP protocol and transmitted and the second protocol transmitting device which detects the command packet of the DLMS protocol shape from the B-SMCP protocol received from the first protocol transmitting device and transmitting to data concentrator and including the response packet received from data concentrator of the DLMS protocol shape in the B-SMCP protocol and transmitted to the first protocol transmitting device.
2005,"The present invention is to provide management apparatus and method therefor of the telemetry modem capable of the change of the modem information through the real-time information exchange with field and the exact addition it comprehensively manages the various tool information modified state of the telemetry modem. For this, the invention comprises one or more telemetry modem for remotely checking the client consumer watthour meter, the AMR server the status information from one or more telemetry modem is prepared and it connects with the smart terminal transmitted in the modem management server on a real time basis, and the AMR server performing the authentication process according to the modem authentication request of the smart terminal the information is registered and is managed of one or more telemetry modem the modem authentication is requested. The meter information is transmitted in the AMR server and the meter information about one or more telemetry modem is acquired and, and the modem management server which connects and which registers and manages the information of one or more telemetry modem and which on a real time basis is received with the modem status information from the smart terminal and which it generally manages. It is characterized by the thing."
2005,"Power storage system scheduling apparatus performing the ogive portion suppression and load balancing of the electric power system it schedules and method are the power storage system neogonesis energy power generation prediction data and load expectation data presented in the basis. The presented power storage system scheduling apparatus has the effect that the charge schedule and discharge schedule of the power storage system are produced by using the load expectation data inputted with the certain cycle, and neogonesis energy power generation prediction data and power storage system information and it outputs to the power storage system. In that way the cheap base power generation is increased and expensive power generation (LNG, and petroleum) are reduced and the economic power generation is planned. The neogonesis energy generated energy can be made with the enlargement (or, the increase)."
2005,"The present invention is to provide the intelligent remote meter reading system and the method having the high reliability it is dull to the transit delay. The intelligent remote meter reading system according to the present invention performs the reciprocity communications interface by the protocol stack including the slave communications Modem is the off-board or the built in multiple electronic measuring instruments for storing it measures the amount of energy consumption of the consumer, the slave communications Modem of the electronic measuring instrument, and the modem performance analysis layer which includes the inspection of a meter server in which data concentrator collecting inspection data through the master communications Modem performing wire or the wireless telecommunication from the electronic measuring instrument and inspection data collected from data concentrator are transmitted and managing and in which the master communications Modem of data concentrator and slave communications Modem of the electronic measuring instrument are inserted between the application layer, in which the network layer, and the inspection of a meter program are implemented the network layer and application layer and analyzing the communications link quality between the slave communications Modem and the master communications Modem."
2005,"The present invention relates to the digital electric power substation adaptive protection operation system and method thereof. For this, the digital electric power substation adaptive protection operation system of the present invention comprises the protection of the correction value calculator: electric power system which if is determined that the change exists in data receiver: electric power system change recognizer: electric power system which determines whether it determines whether impedance data changed and or not the change exists in the electric power system or not receives impedance data of the electric power system from the first intelligent electronic device set performing the monitoring of the digital electric power substation it corrects impedance data through the correction type stored in the correction management database and produces the correction value, the measurement and the setting group setting if the difference exists in the comparison result of the setting group number fresh air and the setting group number fresh air: receiving the set control value and correction value and compares these among the second intelligent electronic device set performing at least one among the control in able to set up one or more intelligent electronic device sets up the set control value as the correction value."
2005,"The invention relates to the smart grid system of managing communications networks having the smart grid system of managing communications networks, wherein the private internet protocol network is characterized in that the protocol data unit further comprises the private IP address information comprising the apparatus for the smart grid having the management protocole (SNMP) manager producing the protocol data unit (PDU), and the management protocole (SNMP) agent and the private IP address receiving the protocol data unit."
2005,"Disclosed is the smart M including parallel-connected one or more protection circuits. The protection circuit, the resistance fuse, and the controller collecting attachable and detachable fuse holder of the resistance fuse and burning information of the protection circuit are included. If the or more the controller is generated in the protection circuit of one side which the conduction middle is the protection circuit of one side is blocked and the protection circuit of the other side is conducted. The protection circuit the smart M prevents the damage of the apparatus by the surge or the overvoltage noises. The resistance fuse is connected to the protection circuit and is damaged by a fire in the allowed electric power or greater."
2005,The present invention relates to the generator asynchronous input protective gear for removing the fault current generated due to the asynchronous input the generator in the electric power system in the bottled inflow and protecting the electric power facilities and the generator asynchronous input protective gear comprising the output signal of over current relay operated with the asynchronous fault current and the signal continuously outputted the output signal of the undercurrent relay operated in the state where there is no current or the quite small current or less the fixed for hour with the and logic signal and is designed and fabricated in order to appropriately comprise the output signal on the single phase or 3 and it is applied at the rockout relay (Lock-out-Relay).
2005,"The charging apparatus management system for the electromobile and the method making use of the telemetering, the transformer workload monitoring, and the electromobile and the telemetering net uniting and manages the electromobile charging apparatus related information (the monitoring, the control, the measurement etc) is suggested. The charging apparatus management system for the electromobile making use of the presented telemetering net comprises the basis the watthour meter the device ID, the charging apparatus, and the charging apparatus which measures the load side positive value which is the charge load of the electromobile and determining the load condition of the transformer connected to the watthour meter and charging apparatus the set load referance value and load side positive value as the basis and transmitting the power use amount of the charge load information according to the charge of data concentrator: electromobile on-offing control the watthour meter and charging apparatus according to the load condition and consumer to data concentrator and transmitting the charge load information according to the charge of the watthour meter operated according to the control signal from data concentrator with on/off and electromobile to data concentrator and operated according to the control signal from data concentrator."
2005,"Disclosed are data packet transmission/reception method at the ring network and the ring network node terminal therefor. The data packet transmission method at the ring network according to the present invention comprises step of determining whether or not it analyzes and data packet is bi-directional data the set domain of data packet to transmit through the ring network; step of producing data packet copying and is copied; data packet; and step of transmitting to the left side ring and right side ring bidirectional the step of inserting the tag bit for classifying: in the copied data packet as described above and data packet in which the tag bit is inserted and copied data packet as described above. Therefore, in the electrical power system attaching great importance to the reliability, the stable data transmission is possible."
2005,The inspection data gathering equipment operates as the remote meter reading system including the inspection data gathering equipment for being positioned between the remote checking server and multiple telemetering terminal devices according to the operating control signal from the remote checking server in the relay mode or the inspection of a meter throughout to one action mode.
2005,"Disclosed is the power line interception observation technique which easily determines the interception location of the power line and can set a goal of rapid in the management of the power line interception and makes the recovery of the power line facilitated to the administrator. For this, the power line burglar guard system according to the present invention includes the case, the power line interception discriminating unit, and the multiple terminal units is installed at the other side of the power line and And it analyzes the native code signal and the power line interception discriminating unit determines the power line interception location. As to the case, it is installed at one side of the power line and the power source is not applied at the power line. The power line interception discriminating unit wirelessly transmits the missing signal. As to the multiple terminal units is installed at the other side of the power line and and, the missing signal is transmitted from the power line interception discriminating unit and transmitting each native code signal to the power line interception discriminating unit through the power line communication."
2005,"Disclosed is the lightning arrester state change observation technique watching the state or greater including the deterioration of the lightning arrester etc. with the voltage measurement at all times. For this, the lightning arrester state change monitor unit according to the present invention comprises the voltage measurement part: voltage measured in the voltage measurement part measures the voltage it is adjacent to the lightning arrester and the controller which outputs the state confusion signal of the lightning arrester the difference of the pre-stored steady state voltage is greater than the variation of reference voltage difference (DV) and the output unit in which the state confusion signal is input and the user senses the state or greater of the lightning arrester. Therefore, the lightning arrester state change monitor unit according to the present invention grasps on the state badness of the lightning arrester at its early stage and the management about this is possible. The reliability of the whole electric power system can be increased."
2005,"The remote meter reading system for the underground using the wire/wireless communications according to the present invention comprises data concentrator: data concentrator for being installed at the ground transformer and transmitting inspection data acquired from the watthour meter of the consumer with the FDD power line communications repeating mode in the underground high-tension line section it is installed at the drop line for the ground riser pipe or lots of household and the RF modems mounted on the watthour meter of the nearby consumer the high position wireless mesh network is comprised, RF modems mounted on the watthour meter of the nearby consumer and the wireless collecting apparatus: for comprising the low rank wireless mesh network and RF modem delivering the watthour meter and inspection data which periodically communicates and collects inspection data and stores and is stored as data concentrator according to the inspection data request from data concentrator through the wireless collecting apparatus. Of the corresponding consumer the wireless collecting apparatus and low rank wireless mesh network are comprised."
2005,"It is about the power quality monitoring system and method thereof of the present invention. The power quality monitoring system comprises the bus lines of the electric power system, the fixed the time interval the bus lines it is connected to the distribution line, and apparatus and method for measuring the power quality, for transmitting it produces the voltage representative waveform and current representative waveform it superposes the voltage waveform and the current waveform sampled for the fixed the measurement period with one cycle it stores it samples the voltage waveform and the current waveform acquired to the fixed the cycle it acquires the voltage waveform in the distribution line the voltage representative waveform and the server which receives the current representative waveform and it disassembles the harmonic component to the respective fast Fourier transform and it analyzes the harmonic component and watches the abnormal occurrence of the electric power system."
2005,"The weather information is collected in multiple side lenders in which the power line communications concentrator (DCU) for the telemetering installed at the telemetering including the gas, the waterworks, electricity etc. is installed. The system for providing weather information using power line communications of smart grid system which converts the collected weather information into the weather information of the desired form and provided is presented. The presented system for providing weather information using power line communications of smart grid system comprises the first collecting apparatus: side lender who is installed at the side lender and collects the weather information of the adjoining region, the second collecting apparatus which is installed at the separated specific area and collects the weather information of the specific area, and the concentrator which transmits the first collecting apparatus and the weather information collected through the second collecting apparatus with the weather information server and receiving the weather information requested from the user terminal from the weather information server and transmitted through the powerline communications network to the user terminal."
2005,The invention relates to the security system which receives the DLMS transmitting end and security DLMS data transmitting security DLMS data and it searches the security keylock update information ; it is characterized in case of being confirmed that it renews the security keylock from the searched security keylock update information to include the DLMS reception end which produces the renewal security keylock by using the second authenticator generated based on the first authenticator ; it can solve many problems according to the operation of the separate security protocol ; and makes the most of the telemetering protocol in which the implementation and administration are facilitated and method thereof comprising the first authenticator generated as the authentication result of training of DLMS data and the security keylock update information for confirming the renewal whether or not about the security keylock which is used to perform at least one among the password and authentication of DLMS (Device Language Message Specification) data.
2005,"Disclosed are the voltage / reactive power control system of the electric power system in which the distributed power is connected and the method thereof. The voltage / reactive power control system of the electric power system in which the distributed power is connected according to the present invention comprises the voltage of the adjacent node, and the current and the controller which controls the distributed power according to the value of the control variable and the control variable output unit: in which the objective function produces the value which does of the control variable so that the minimum value be as the control variable with the other control device by using the objective function which includes the voltage output unit producing the voltage of the node corresponding to the spot, and one or more control variable for controlling the calculated voltage as described above by using at least one or greater among the power factor and controls at least one among the voltage and reactive power of the electric power system. As to the voltage output unit, the distributed power is connected in the electric power system. Therefore, the effectiveness of the voltage control can be improved by generally controlling the voltage."
2005,"The address field of the meter supported in the protocol is searched and the remote meter reading system equipped with the establishment of communications function which automatically collects and delivered to the high position and establishing method using the same are multiple weighing machine information connected to one set type telemetering modem presented. The remote meter reading system equipped with the presented establishment of communications function comprises the set type inspection of a meter modem which transmits multiple packet for tests including the communications address and accumulating the communications address of the packet for test in which the response packet is received from the meter and which the communications address stores, the communications address the communications address from the set type inspection of a meter modem the meter ID is collected to the basis, and the concentrator which connects the meter ID produces table."
2005,"Disclosed are data acquisition unit the power line communications or the wireless communications method is selectively used and the power use amount remote inspection technique in which the efficient electric energy inspection data communications is made among the watthour meter. For this, the power use amount remote meter reading system according to the present invention comprises the measuring unit which is installed at the consumer and measures the power consumption and data acquisition unit which is transmitted metering data through the wireless telecommunication the signal intensity transmitted from the watthour meter through the power line communications is the predetermined intensity under metering data is transmitted through the power line communications the watthour meter: signal intensity transmitted from the watthour meter through the power line communications is the predetermined intensity or greater equipped with the communications unit for transmitting measured metering data from the measuring unit to the power line communications or the wireless telecommunication and the inspection of a meter server collecting metering data from data acquisition unit."
2005,"The invention relates to the remote server, the transformer, the multiple power consumption apparatuses, and the concentrator (DCU) for the telemetering communicating. Quality and the loss monitor module including the low pressure interval communications network, and the quality measurement producing PQ data and the drop monitor means collecting second inspection data from multiple power consumption apparatuses. The low pressure interval communications network the concentrator collects first inspection data from multiple power consumption apparatuses: the microcontroller, and the communications network for the server link for corresponding with the remote server are included. The microcontroller comparing the first with second inspection data and amount of power supply, determines the power loss."
2005,"The present invention is to provide the smart distribution of electrical energy system and the gateway for connecting the AMI system and the system link method using the same. The gateway for the power distribution -AMI link for being arranged between the multiple AMI (Advanced Metering Infrastructure) systems collecting the information of the consumer and manages energy and the smart distribution of electrical energy system which manages the distribution system by using the information of the consumer and connecting the multiple AMIs and smart distribution of electrical energy system includes the power distribution inter-switch call control function that it makes use of by technique data model so that data which it delivers by using the second protocol different from the first protocol in the smart distribution of electrical energy system it converts by technique data model is made use of data which it delivers it uses the first protocol in the AMI inter-switch call control function are transmitted and received in the smart distribution of electrical energy system using the second protocol by technique data model is included be transmitted and received in the AMI system using the first protocol and it converts including data model about the configuration function of the AMI inter-switch call control function that transmmits and receive data by being connected to multiple AMI systems and using multiple first protocols and multiple AMI systems, data model about M measurement (meter measurement) function, and data model toward the function of the load profile."
2005,"The metering current transformer arrangement system for improvement of electrical equipment which is the current transformer positioned in the transmission line or the transformer than the breaker is presented. The current transformer for the first transformer protection, the current transformer for the second transformer protection installed between the second breaker and transmission line, the current transformer for the first protecting transmission line installed between the transformer and the second breaker, and the current transformer for the second protecting transmission line installed between the third breaker and the second bus lines are included. The current transformer of the respective included pluralities are nearly arranged in the current transformer for the current transformer for the current transformer for the current transformer for the first transformer protection and the second transformer protection and the first protecting transmission line and the second protecting transmission line in the respective first bus lines, and any one of transmission line, and the transformer. The current transformer for the first transformer protection the presented metering current transformer arrangement system for improvement of electrical equipment is installed between the first bus lines and the first breaker."
2005,"Disclosed are the power system stabilizer and the method. According to a preferred embodiment of the present invention, provided is the power system stabilizer for including the broad band frequency signal and the signal filter part separating the region frequency signal in the oscillation frequency signal received from the electric power system, the first stabilization control part, the second stabilization control part, and the signal processing unit as to the power system stabilizer for connecting with the electric power system. The first stabilization control part sets up the broad area central signal about the broad band frequency signal and it produces the broad area time constant by using the broad area central signal and produces the first output signal by using the broad band frequency signal and broad area time constant. The second stabilization control part sets up the region central signal about the region frequency signal and the region central signal produces the region time constant by using the region central signal and produces the second output signal by using the region frequency signal and region time constant. The signal processing unit produces the damping voltage signal by using the first output signal and the second output signal."
